5k2/8/1R6/p1p1p3/P1P1P3/2P2P2/5K2/7r b - -,156
8/6pk/7p/R1p2P2/2P5/1P2K2P/5R2/1r4r1 w - -,71
r4rk1/pbpq1pb1/1pn2npp/4p3/2P1P2P/2N2N2/PPQBBPP1/R4RK1 b - -,-160
2k2r1r/pp3p2/q2p2p1/2pPb3/4P3/2P3p1/PP1Q2NP/1R3RK1 w - -,-368
rnb1k1nr/pp2p2p/q2p1pp1/8/2P5/1PB3P1/P3PPBP/R2QK1NR w KQkq -,376
r3k2r/3b1pb1/p2Qp1pp/8/2P1q3/4B3/4NPPP/2R2RK1 b kq -,-36
rnb2rk1/ppp2pbp/4p1p1/3pP3/3P1P1q/2NB4/PPPB2PP/R2Q1RK1 w - -,246
B2r2k1/5ppp/8/4Pb2/1n3P2/6P1/5B1P/R5K1 b - -,13
r5k1/1p2pp2/p3q1pp/2p1P3/P1P5/1P2n3/1BQ3PP/3R2K1 w - -,-348
4r1k1/1p1b1pp1/1Nn2n1p/1Pb5/Q2p4/3P2P1/1B2PPpP/4K2R w K -,179
r5k1/pp4rp/1n4pb/4P3/2PB4/5N2/P1K2PPP/5B1R b - -,22
6B1/8/5k2/p1P1Pp2/b4P2/8/5K1p/8 b - -,-232
8/P6R/2b1p2p/1p2k3/5p2/1P4P1/6K1/8 w - -,289
rnbqk1nr/5ppp/4p3/pp6/2pPPB2/2P2N2/5PPP/R2QKB1R w KQkq -,216
r1b1kb1r/p4ppp/2p5/8/4n3/8/PPP2PPP/R1BBK2R w KQkq -,-307
2b2rk1/pp3pp1/3p3p/3Pp1q1/P2pP3/1Q1P1P2/1P2B1PP/5RK1 w - -,-57
1rbq1rk1/p3bppp/1pn5/2p1p3/4N3/3P1NP1/PP2PPBP/2RQ1RK1 w - -,49
rnbqk2r/bp3pp1/p4n1p/3p4/8/P1NBPN2/1P3PPP/R1BQK2R w KQkq -,79
r4rk1/pppbppb1/2n1qnp1/3p3p/5P2/BP2PN1P/P1PPB1P1/RN1Q1RK1 w - -,29
r1b1r1k1/1pp2pp1/p1np1q1p/2b1p3/P1P1P3/3P1N2/1P1BBPPP/R2Q1RK1 b - -,-143
4r1k1/rp5p/2p2q2/p2p1p2/P3n1P1/1P1NP2P/4QP2/2RR2K1 b - -,-111
4R3/8/3kp2K/7p/6bP/6P1/8/8 w - -,253
2r2r2/pp1B1pk1/3p2p1/3Pp1p1/P1Pp4/1P1P3P/5PP1/R4RK1 b - -,382
rn1qr1k1/ppp1ppbp/5np1/3p1b2/3P4/2PBPN1P/PP3PP1/RNBQ1RK1 w - -,74
r3k2r/pppbqpb1/3p1npp/4p3/2P5/3P1NP1/PP1BPPBP/R2Q1RK1 w kq -,136
3qkb1r/1Rp1pppp/5n2/3p4/r2P4/4PP2/P1P2P1P/2BQKB1R w Kk -,223
8/R7/3n2pp/3k4/7b/3K4/5PP1/8 w - -,-58
2r3k1/5ppp/R7/5P2/1pp2nP1/7P/1P3P1K/8 w - -,-422
r1bq4/ppp2kpp/2nb1n2/8/8/2N1P3/PPPP2PP/R1BQK2R w KQ -,-183
2r1r1k1/pp3ppp/2p5/3n4/3P4/P7/1P2NPPP/3R1RK1 w - -,-84
8/p2k4/4p3/1P4pP/2Nnp1P1/8/7K/8 w - -,72
1r5k/8/3p4/p1pP2pP/3pBpP1/8/P4PK1/8 b - -,-449
2r3k1/5ppp/p7/1p2P1P1/8/P7/1P2p3/1R3N1K w - -,-44
8/8/1RpPkbp1/4p3/4P1N1/4B1P1/r5K1/8 w - -,451
8/3k4/6R1/7p/7P/1r3PP1/5K2/8 w - -,208
8/3nk3/6p1/4p1Np/4P2P/3p2P1/r7/2R2NK1 w - -,214
6k1/4R3/2p5/1p2nr1p/5N2/1P4P1/P5K1/8 b - -,58
1r4k1/p1p2ppp/2b4q/P1N5/3P4/2P5/4QPPP/4R1K1 b - -,0
4r1k1/1pp2ppp/r2b4/8/3Pq3/N1n2N2/5PPP/RQ3RK1 w - -,-308
rn1q1rk1/pbp2ppp/1p1p1b2/8/2P2B2/5N2/PP1QPPPP/R3KB1R b KQ -,-238
8/3R3p/1p4pk/p7/4K1P1/1b5P/8/8 b - -,-100
8/8/8/p2R4/rb3R1K/2k3P1/8/8 w - -,247
r1bqkb1r/1p2nppp/p1n1p3/2ppP3/B7/2N2N1P/PPPP1PP1/R1B1QRK1 b kq -,-181
rn1qk2r/ppp1ppbp/6p1/3pPb2/5P2/5N2/PPPPBNPP/R1BQK2R b KQkq -,472
r6r/1p1nkpp1/p3p3/3p3p/3P4/PP2PP2/6PP/R1K3NR w - -,-136
r4rk1/pp1qppbp/5np1/1Nnp4/8/1P2PP2/PBP1BP1P/1R1Q1RK1 b - -,-112
8/r2k2p1/7p/1R2RP1P/4p3/p3P3/7K/8 b - -,269
8/8/1k4p1/p1n2p1p/1p5P/1Pb1B1PB/P4PK1/8 w - -,76
r3kb1r/pppnqpp1/7p/2n5/4P3/5N2/PPQN1PPP/R1B1K2R w KQkq -,-33
1n3rk1/3qn3/4bp1p/1Pp1p1p1/6P1/2P2N1P/4QPB1/r1B1R1K1 w - -,-404
3rkbnr/1B3ppp/8/p1p1n3/8/2P5/PP3PPP/RNB2RK1 w k -,357
8/5k2/3R4/4p1p1/2p1P1K1/7P/6r1/8 w - -,-40
2R5/4k3/8/pB2N3/P4r2/4b2K/8/8 w - -,233
r1bq1rk1/p3bppp/2n1pn2/2pp4/5P1P/4PNP1/PPPN2B1/R1BQ1RK1 b - -,-184
2br1rk1/2q1pp1p/1pn5/p1p1b2Q/4N3/1P4P1/PBPP1K1P/1R2NR2 b - -,-22
4r3/8/6pk/5R2/7P/7P/6PK/8 w - -,111
8/5k2/1p3pp1/pN5p/P3P2P/1n4P1/2R3K1/8 b - -,487
r3k1nr/pp2p1bp/2n5/2p2b2/2Pp1q1P/3P1N2/PP1NBPP1/R2QK2R b KQkq -,-323
r4r2/1pp3k1/p3P1bp/8/3n2Qp/6P1/PP1B1qB1/R3R1K1 w - -,-313
N3k2r/1p5p/p1p1p3/5p2/5P2/8/PPP3PP/5K2 b k -,-267
r2q2k1/p1b3pp/5p2/1p6/1P2N3/8/P4PP1/R1B1Q1K1 w - -,376
r1bqk1nr/2p2pb1/p1np2p1/1p2p2p/4P3/PPNP1N2/B1P2PPP/R1BQK2R w KQkq -,30
1r2n1k1/4qp1p/2p3p1/Q3p3/P3P3/7P/2P1BP1P/5RK1 b - -,-92
5rk1/1b1nqpb1/1ppp2pp/1N1P4/1PP1P3/6PP/4QPB1/4B1K1 w - -,-488
r1bq3r/ppp1kppp/8/8/3n2P1/8/PPP2P1P/R1BQK1NR b KQ -,-403
4r1k1/pp1R1ppp/5b2/2r5/5P2/4BKPP/PP3P2/4R3 b - -,185
5rk1/3qppbp/1p2n1p1/3p4/p2PP3/P2BP3/1P1B2PP/N1Q2RK1 b - -,216
5rk1/p3pp2/1p5p/2p3p1/2P1n3/P3N1B1/4BPPP/6K1 w - -,28
1r4k1/3n1pp1/2p5/2PpP2p/3P2n1/1P2P3/3NKPBP/7R b - -,307
8/r7/2p3k1/P5p1/1NPP4/2K1PbP1/8/R7 b - -,424
r4rk1/1p2ppb1/p6p/2p1q3/2P5/2NP2QP/PP6/R4RK1 w - -,-25
r3q1k1/1pp3pp/p1n2p2/3p1P2/1b1P4/P1nQ3P/1PPN1PB1/R1B3K1 b - -,412
3r1rk1/1p1nqppp/1bp5/p3p3/4P1Q1/P2P2PP/1P2NPB1/2RR2K1 w - -,36
5r2/p2n4/Pp4k1/3bp3/2pp4/5PN1/1PPK2P1/R6R w - -,320
r1bq1rk1/1p2b1pp/p2ppn2/2n2p2/P1P5/2N2NP1/1P1BPPBP/R2Q1RK1 b - -,-74
8/4nkp1/7p/5B2/6P1/7P/3B1K2/r7 w - -,-108
1r1q1rk1/p4pp1/3p1n1p/2p1pP2/1n5B/3P2P1/PP3PBP/1QR2RK1 w - -,32
8/6k1/7b/1QP1p1p1/1P1pP3/2rP3K/1r6/8 w - -,-261
r3kb1r/ppp1n1pp/4p3/5p2/2PP4/5P2/PP3P1P/RNB1R1K1 b kq -,-42
4r1k1/5ppp/2q1b3/2P4P/4r3/Q7/2R1BPP1/4R1K1 b - -,-64
1k1r2r1/2p2p2/pp2pp1p/1n6/2N3P1/P3P2P/1P3P2/2R2RK1 w - -,-98
r1bqk2r/pp1pb1p1/2p5/5p1p/5P2/8/PP2QPBP/RNB2RK1 w kq -,490
6k1/1p3pp1/1n2p2p/p2pP3/Pr1P4/1P3P2/3B2PP/R5K1 b - -,-48
8/8/5p2/n2N3p/8/1K3PP1/7P/1k6 w - -,246
2kr1bnr/1p3ppp/4b3/p1p5/4P3/3BBP2/PPPNK2P/R6R w - -,173
8/1p1rk3/8/7P/3B2R1/Pb2K3/1P6/8 b - -,204
2kr1b1r/ppp1pppp/1n2bn2/4N3/1P1P4/4PN2/q2B1PPP/2RQKB1R b K -,-57
r1bb2k1/p3q1p1/1p1p4/7p/P2pP1n1/1P3BP1/3B1P1P/R2QR1K1 w - -,423
r1b2rk1/pp3pbp/3p1np1/2pPp3/2P5/4BP2/PqB1N1PP/RN1Q1RK1 w - -,356
r4r1k/1p1R2p1/1q3p1p/8/8/4P3/5PPP/3Q1RK1 w - -,234
r1bq1rk1/pp1nppbp/2p3p1/8/PnBP4/4PN1P/1B3PP1/RN1QK2R w KQ -,-69
8/2q3k1/5pp1/1Q6/4P2p/7P/4K1P1/8 b - -,26
3qkbnr/1p1n1ppp/2p1p3/3p4/6P1/1Q1PPN2/RB1P1P1P/1N2K2R b Kk -,356
r3kb1r/pp1npp2/5p1p/3p4/3P4/1PN5/P1P2PPP/R3K1NR b KQkq -,46
3q1rk1/pr1p1ppp/4pn2/2b1N3/Pp6/6P1/1PPNPP1P/R2QK2R w KQ -,-80
R7/2b5/8/2p5/2r3k1/4K3/7p/5R2 b - -,-2
R7/8/3rppp1/3n1k1p/3P1P1P/5KP1/3P4/8 w - -,-355
8/7k/1bN2ppp/1p6/1P1p4/3P2P1/r4PKP/3R4 b - -,-39
r1b1k2r/1pq2pbp/p1np1np1/2p1p3/2B1P3/1P3N2/PBPP1PPP/R2Q1RK1 w kq -,-322
2qr3k/p5p1/2nB1n1p/1N3p2/8/2N3P1/PP2PP1P/1R1R2K1 b - -,-45
3r1knr/p1b1pp1p/6p1/8/4N3/8/PP3PP1/R1B2R1K w - -,0
2k4r/pp4p1/5p2/2N1R1p1/P4n2/5N2/1P3PPP/7K w - -,496
r3kb1r/pp2ppp1/1qnp1n1p/8/3P4/2N2NP1/PP2PPKP/R1BQ1R2 w kq -,196
8/5kp1/5p1p/Q6P/P7/6P1/5PK1/3q4 b - -,52
r5k1/p2n1ppp/5q2/8/3b4/1P4pP/P2P1P2/1RBQR1K1 w - -,-261
rn2kb1r/pp1b1p1p/4pN2/8/3p4/2P2N2/Pq3PPP/2RQKB1R b Kkq -,13
3r4/pp6/2n1kppp/2pNp3/2P1P2P/6P1/PP3P2/3R2K1 w - -,21
8/7p/5p2/p1rp1k1p/P2R4/1P3K2/5P2/8 w - -,-187
2r3k1/1b2qppp/p3pn2/3p2N1/8/3QP3/1B1N1PPP/R5K1 b - -,150
r1bqk2r/pp1nbpp1/4p2p/3pP3/2pP1P2/5NP1/PP2Q2P/RNB1KB1R w KQkq -,367
8/1B2k3/4p1pp/1N6/1P6/4K1n1/6P1/8 w - -,321
8/8/1R1pB3/3P2k1/3p2Pp/3P1K1r/8/4b3 w - -,-60
r1q1r1k1/1pp2p2/3p1bp1/5N1p/2P2QP1/1pN3P1/P3PPBK/3R1R2 w - -,449
r1b1kb1r/pp1n1p2/2pp2pp/q7/3P4/PR1BPN2/2PN2PP/3Q1RK1 b kq -,-24
6k1/1Qpq2bp/4p1p1/4P3/3P1r2/2p5/5PBP/R5K1 w - -,-53
r1bqkbnr/pp1p1ppp/4p3/1Bp5/4PP2/7P/PPPP2P1/R1BQK1NR b KQkq -,-120
8/P4k2/1n6/1p3p2/5p1K/5P2/5P2/8 w - -,-138
1r1qk1nr/pp2ppbp/2n3p1/3pP3/Q2P4/5NP1/PP3P1P/RNB2BK1 b k -,13
1r3rk1/1ppq1p2/3p1npQ/3Pp3/1PP1P3/2N4P/5PP1/R4RK1 w - -,268
8/B7/5b1k/1p2p3/1P3pp1/3K4/6P1/8 b - -,-326
r1b1k2r/p3npbp/2P3p1/8/8/4B1P1/PpP2PBP/3RK2R w Kkq -,-164
r2k1bnr/1N1bnpp1/p6p/2p5/8/3P4/PPP2PPP/RNB1KB1R b KQ -,379
3q1Bk1/p4ppp/5n2/5b2/2P5/7P/P3Q1P1/3B2K1 w - -,69
8/1q6/p3p1k1/1pQ2p2/1P1P4/7P/8/6K1 w - -,-92
2kr1b1r/Bpp1pppp/4b3/3n4/2B4P/5P2/PPP3P1/R2K2NR b - -,-117
8/3k2n1/4pp2/6Pp/7P/2R4K/5P2/8 b - -,378
rnb1kq1r/pp3ppp/2pb1n2/4P3/8/5P1P/PPPNQP2/R1B1KB1R b KQkq -,-127
8/6pk/8/5p1p/1P5P/4BP2/q4PK1/3R4 b - -,-87
r2qk1nr/pp1bbpp1/4p3/3pP3/3P4/N5P1/PP4BP/R1BQR1K1 b kq -,-61
rnb1qrk1/pp2bpp1/4pn1p/3p4/3P1B2/2N2N2/PPQ1PPPP/2R1KB1R w K -,100
3b1k2/1b4pp/4p3/1P6/3P4/1p5P/5PP1/5RK1 w - -,-189
rnbq1rk1/pp4pp/3ppn2/3p1p2/3P3P/P1Q2N2/1PP1PPP1/R1B1KB1R w KQ -,-5
3n1rk1/pp5p/4p1p1/8/2B1n3/P3B3/2K2PPP/4R3 b - -,15
r1b1k2r/pp2bppp/2n1p3/2p1P3/2n5/2P1BN2/PPK2PPP/R5NR w kq -,-469
r1b2rk1/pp2ppbp/6p1/2N1pnn1/2B5/2N2P2/PPP3PP/R4RK1 w - -,-484
rn1qk2r/ppp1bp2/4bnpp/8/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -,439
2r5/3R1p2/6p1/2N1k2p/7P/3B2P1/6K1/8 w - -,439
r2qkbnr/1pp2ppp/p7/4p3/3n4/3Q1PP1/PP3P1P/RNB1KB1R w KQkq -,-134
4k2r/5p2/p1p1pPp1/3r3p/2p5/2P1P3/PP4PP/R3R1K1 w - -,81
r1bq1rk1/p3ppb1/2pp2pp/P1p4n/4P2P/3P1N2/1PP2PP1/RNBQ1RK1 b - -,-162
r2q1rk1/pp1bnpbp/6p1/3pP3/3p4/P2B4/1P2NPPP/R1BQ1RK1 w - -,12
3r1rk1/1p4pb/p2bp2p/P2p3n/3P1P2/2B4P/1PP3P1/R1Q2RK1 w - -,477
1B1k2r1/pB3p2/4p2p/2p5/5Pn1/P7/1P4PP/6K1 b - -,-212
r2qk1nr/3npp1p/p2p2p1/1pp5/2P5/1P2PP2/PN1PBP1P/R2Q1RK1 b kq -,30
5k2/5p2/1R4p1/p5P1/P4P2/4P1n1/2K5/8 b - -,446
r2r1k2/1bp2pp1/3bpq1p/1R2N3/3P4/3B4/P1P1QPPP/5RK1 b - -,80
8/5pk1/R4rp1/1p5p/4p3/P6P/1b1B1PP1/6K1 w - -,-107
8/1r6/6pk/5p2/4pN2/2P1K3/4P3/8 w - -,-351
r1bq1rk1/pp1n1pb1/2p2np1/P2pp2p/1P6/2N1PN1P/2PPBPP1/R1BQ1RK1 w - -,2
7k/6p1/2Q5/2P4p/4P2P/4q3/1P6/1K6 w - -,124
8/6k1/3R4/1P4p1/6Rp/1KP1p2P/4r3/1r6 w - -,120
8/5pk1/B7/1p5p/1P3P1P/4N1K1/2Nr4/1n6 b - -,42
5k2/p2r1pb1/2p4p/2P1pp2/P4B2/6P1/2P2PKP/1R6 w - -,-350
r1bq1rk1/1pp2ppp/2np1n2/2bNp3/1PP1P3/3P4/3BNPPP/R2QKB1R b KQ -,-92
2r2rk1/4b1pp/4pn2/8/1P6/5N1P/1B3PP1/3RR1K1 b - -,75
3r4/p4k2/2p4p/1pn1pb2/1P5p/2N4P/P2N1PP1/5RK1 b - -,-250
r1bq1rk1/pp2bpp1/n6p/3Pp3/6n1/2NP1NP1/PP1B1PBP/R2QK2R w KQ -,97
1rb2rk1/ppN1bppp/2n1pn2/2p1P3/5P2/5N2/PPPBB1PP/R2K3R b - -,-127
1rq2rk1/p4np1/2p2pnp/4p3/Pb2P3/1P1Q2NP/1BP2PP1/3R1RK1 w - -,-157
8/8/1PB5/6pP/p7/2kbP1K1/6P1/8 b - -,279
5rk1/pppb2b1/2n1r2p/4pp2/2P5/P1B2N1P/1PP2PB1/2K1R2R b - -,-119
r1bqk2r/pp3p2/2n1pn2/1Nbp3p/2P3pP/3BP1B1/PP2NPP1/R2QK2R b KQkq -,174
r1bqk2r/ppppnppp/8/8/2Q5/8/PPP2PPP/RNB2RK1 b kq -,-19
rnbq1rk1/4ppbp/5np1/p7/1p2P3/1B1P1N2/PP3PPP/R1BQ1RK1 w - -,-125
1r1q1rk1/ppp2pp1/2nbpnbp/3p4/3P4/PQP1B1PP/1P1NPPB1/R3NRK1 b - -,-139
8/2k2p2/R3p3/2P3p1/3P1nP1/Br3P1p/5K1P/8 b - -,68
r1bq1rk1/pp2b1pp/2n2n2/2pp1p2/8/1P1BPNP1/PB1PNP1P/2RQK2R b K -,-266
r1bqrnk1/ppp1bpp1/4pn2/7p/3P4/2N3P1/PPP1NPBP/R1BQ1RK1 w - -,135
5rk1/rp1nq3/2p1p1pp/p3Pp2/Q2P1P2/2B3P1/6BP/2R2RK1 b - -,221
8/b7/P1r5/P7/6P1/1R1kp2P/8/3K4 b - -,-153
rn3rk1/pp2bppp/1q3n2/2pPN3/5Bb1/2N5/PPP1B1PP/R1Q1K2R b KQ -,-85
1r1q1rk1/pp1bbpp1/1nn1p3/3pP2p/1P1P4/P4NP1/5PBP/RNBQR1K1 w - -,104
5B1k/1pb3pp/2b2p2/4n3/1P2p3/1BP5/2P2PPP/R4K2 b - -,338
r2qk2r/1p2bp1p/p3p2p/3pP3/3P4/2N5/PP3PPP/R2Q1RK1 b kq -,186
r2qkb1r/pp5p/2n1pp2/3p4/8/4P2P/PPP1N1P1/R2QKB1R b KQkq -,-401
2r2rk1/5p2/1p4p1/pBqb3p/Pb5Q/4R3/1P3BPP/5RK1 w - -,20
8/8/4k1p1/5p1p/1pp4P/6P1/B2BKP2/8 b - -,388
4k2r/5ppp/8/2bB4/1p3PK1/1R4P1/7P/8 b k -,0
5rk1/6b1/pp1q2p1/8/1PPp4/3Q2P1/6BP/1R4K1 b - -,-121
r2k4/1p1b2pp/3p4/p2P1p2/7n/1BKN1P2/P3R1PP/8 w - -,-7
r5k1/pp3ppp/5p2/8/bqPR4/1P4P1/P3QP1P/4R1K1 b - -,212
r2qk2r/pp1bbpp1/3p3p/2pP4/8/3NP3/PP1B1PPP/2RQ1RK1 b kq -,200
2rqkb1r/Q2b1ppp/3p1n2/8/2nN4/2N3P1/PP3PBP/1RB1K2R b Kk -,-261
3r2k1/1p3pp1/5r1p/2P5/6P1/3N4/PPP5/R3K3 w - -,-147
r1b2rk1/3n1pbp/1q3pp1/3p4/p4P2/3PPN2/P3B1PP/RN1Q1RK1 w - -,40
2rq1r1k/1Q1b2bp/3p2p1/p2Pp3/8/P5P1/1P1N1PBP/R4RK1 w - -,32
8/5Q2/1k6/6p1/1r6/r5P1/5PKP/8 w - -,118
r1bq1rk1/ppp2p1p/6p1/3p4/3bn3/N5PP/PPQ1PPB1/R1B2RK1 w - -,-33
rnbq1k1r/pp3p2/4pnpp/3p4/1b6/2NBPNB1/PPP2PPP/R2Q1RK1 w - -,306
8/1p4k1/4R1pp/1P1r4/8/6P1/5P2/6K1 w - -,-13
2r2rk1/pB3pp1/3p4/2p1p1p1/4P3/P1PP1PPb/1P5P/R3R1K1 b - -,80
8/5p1k/5P1p/7K/6PN/7r/5R2/7b w - -,-14
8/6Rp/8/1r2p1k1/8/5P2/7P/6K1 b - -,0
rnbqk1nr/1pN2pbp/p5p1/1N6/5p2/6P1/PPP1PPBP/R2Q1RK1 b kq -,276
2kr3r/pp3p1p/3p1Qp1/3Pp3/2q5/2N5/PP3PPP/2R2RK1 b - -,430
5n2/5Qpk/4pp1p/8/4P3/3q1PPP/8/5K2 w - -,-426
5rk1/1R2p3/6p1/5pP1/2Pb4/4r1P1/6PK/1R6 w - f6,-275
2q3k1/1pp2r2/r4p1B/p7/N7/RPQP2P1/4bPB1/6K1 w - -,423
r1bqk2r/ppp1b1p1/3pn2p/1P3p2/2P5/PQnPPN2/5PPP/R1B1KB1R b KQkq -,-66
1r6/1B1R1pp1/4n1kp/p7/3b1P2/P7/1PP4P/1K2R3 w - -,264
6k1/3qr1bp/6p1/8/1Q1P4/2P5/5PPP/5RK1 b - -,-166
r4rk1/pp3pp1/4p3/2q1Pn2/3p2Qp/P2P3P/2P2PP1/1R2RNK1 w - -,68
r1b1kb1r/p1p2p1p/4pp2/3q4/R1p5/4P3/1PN1QPPP/2B1KB1R b Kkq -,341
r2q1rk1/p2np1b1/1pppbnpp/5p2/2PP4/P3PN2/NPQBBPPP/R4RK1 w - -,46
bb4k1/5p1B/4pp2/1N1r4/1q3P2/4P3/2Q3PP/3R2K1 b - -,84
r4rk1/1p2pp2/p1pq2p1/P6p/2p2PP1/1P4P1/6BP/R2Q1RK1 w - -,297
8/8/4B3/1N2kP2/2P5/p7/1b1K4/r7 b - -,-343
R7/5pk1/7p/7P/8/8/1p3r2/1K6 b - -,-215
r1b1kb1r/ppp2pp1/2n5/1B1q3p/P1P1p3/5N2/1P1P1PPP/R1BQ1RK1 b kq -,-110
r1bn1k1r/pp3ppp/2p2n2/4p1B1/2P1P3/3B2P1/P1P2P1P/2KR2NR b - -,-56
r5k1/1ppb1rpp/2n2p2/p3pP2/4P3/2P1b1P1/PP4BP/R2R2NK w - -,-435
5b2/8/6kp/8/2n2KP1/5PN1/8/8 b - -,-207
r3k1nr/p2nbppp/8/2p5/6b1/2NP4/PP3PPP/R1B1KB1R w KQkq -,-192
rnq1k1nr/pppbppb1/6p1/7p/2p2P2/2N2NP1/PP1PP1BP/R1BQK2R w KQkq -,-73
r1bq2kr/pp2ppb1/2n2npp/8/3P4/2N1BNPP/PP3PB1/R2QK2R w KQ -,55
r1bqk2r/pp2ppbp/4n3/2p3p1/2P5/2NPBB2/PP4PP/R2Q1RK1 w kq -,494
8/4k1p1/4n3/4PP2/6PP/2KB4/8/8 b - -,359
rn3rk1/pp1qppb1/6pn/3p3p/1P1P2bP/2NBBN2/P1P2PP1/R2Q1RK1 b - -,-81
r1bq1rk1/1p2bppp/p3p3/3nQ3/2N5/6P1/PP1BPPBP/R4RK1 w - -,148
rn1qk2r/p2pbppp/P3pn2/8/1P1Q4/4PN2/1P3PPP/R1B1KB1R w KQkq -,263
r2qk2r/pp3ppp/2b1pn2/2bp4/5P2/1PN1PN2/P1P3PP/R1BQ1RK1 w kq -,58
5rk1/3p1p1p/rpnn2pP/4p3/1p2P3/PN6/1P1N1PP1/R3K2R b - -,-223
r4rk1/1p1n1pp1/p1p3p1/2b3N1/P3P1B1/1P4P1/1BP4P/R4R1K b - -,448
rn1qk2r/ppp1ppbp/b4np1/3pN3/P2P4/4P3/1PPN1PPP/R1BQK2R w KQkq -,-321
r3r3/1p4k1/p2p1pp1/8/1n2P3/3P1B2/2P2P1P/R3R1K1 w - -,53
1r2kb1r/p3pppp/2pq1n2/5b2/3p1P2/3P3P/PPPNB1P1/R1BQ1RK1 w k -,181
rn3rk1/pppqbpp1/4pn1p/3p4/3P4/PP2P1P1/1BP1QPNP/RN3RK1 b - -,-122
2r3k1/1r3p2/4p1p1/R2pN1P1/8/P7/1PP5/1KR5 b - -,382
1r4k1/r5b1/1p4p1/2p1Pp2/PpPp1P2/1P1P2K1/3N2R1/7R w - -,211
r4rnk/qp2pp1p/p5p1/2p1P3/4P3/P4N1P/2PQRPP1/5RK1 b - -,61
1rbqkbr1/3ppp2/p1n2p1p/1pP5/4P3/1NP3P1/PP3P1P/R2QKBNR w KQ -,195
r1bq1rk1/1pp1bp1p/p2p1p2/4p3/2P4P/1P2PN2/PBQP1PP1/R3K2R b KQ -,-46
8/8/r7/p7/R5p1/1Pr3k1/P5p1/1K1R4 w - -,-332
r2q1rk1/pb2bppp/1pnp4/3p4/3P4/4QN2/PPP1BPPP/R1B2RK1 w - -,136
5b1r/4kppp/1q1pp3/8/8/2Q4P/1P1B1PP1/5K1R b - -,-47
1b3rk1/1p1q1ppp/1P6/p2N1b2/P2Q1P2/6P1/1P2PRBP/2r3K1 w - -,-360
8/8/1p6/p1pk2p1/P5K1/1P2r3/3R3P/8 b - -,-129
r2q1rk1/ppp1bppp/2n5/3p1p2/3P1P2/2P1P3/PP1NB2P/R1BQKR2 w Q -,321
r3kb1r/p1q3p1/2ppp2p/4p3/2P5/4B1P1/PP2PP1P/R2QK2R b KQkq -,-48
rq3r1k/3n1ppB/8/2p5/8/P4P2/1PQ2P1b/R1B1R1K1 w - -,150
8/4rpk1/P1B3p1/2p5/2P5/3p2bP/6P1/5RK1 b - -,-77
8/pkp5/1p6/5R1P/P1P1p3/3rP3/P4Pr1/4K2R b K -,188
8/2K2k2/8/2bb3p/8/6P1/4B3/2B5 b - -,-74
8/1k2N2p/b7/6p1/6P1/4KP2/7P/8 w - -,137
r2qkb1r/3b1ppp/2p2p2/p7/8/5N2/R2PNPPP/3Q1RK1 b kq -,-272
rn2kbnr/pp2q1pp/8/1Npp1p2/4p3/1P2P3/PBPPNPPP/R2QK2R b KQkq -,-4
r1bq1rk1/pp3ppp/2n2n2/2b5/3p4/2N3P1/PP2PPBP/R1BQNRK1 w - -,8
r1b2rk1/1p5q/p7/3pBp2/P1pP4/2P1b1PB/2P4K/R2Q1R2 w - -,101
8/1k1p3p/6b1/2K2pP1/8/7B/8/8 w - -,-115
r1bq1rk1/p1p1p1bp/5np1/1P1P1p2/4pB2/2N3P1/PP2PPBP/R2Q1RK1 b - -,91
r1b2rk1/1p1p1p1p/p1nQp1p1/8/4P3/P1b1P2P/1PP1B1P1/1K1R3R b - -,407
rnbbk2r/pp3ppp/4pn2/2p3N1/2P5/2N1P3/PP3PPP/1RB1KB1R w Kkq -,107
r2qk2r/pp1nppb1/2p3pp/3p1b2/3P1B2/2Q2NP1/PPP1PPBP/R4RK1 w kq -,84
5k2/p1r5/1p1pB3/6Pp/2PpP2P/P3b2K/8/1R6 w - -,49
1r3rk1/6p1/p3R2p/2p2p2/P4b2/1PN4P/1BnP4/R6K w - -,-82
r1b1k2r/p4p2/1pq3pp/4p3/2Pp4/3P2P1/PP2PP1P/R2Q1RK1 w kq -,-292
r2qk2r/pp2bppp/5n2/3ppn2/8/2NP2PP/PPPB1PB1/R2QK2R w KQkq -,7
8/8/p6p/1p1kp1pP/1P4P1/P3K3/8/8 w - -,-145
8/5pk1/p2q2p1/1b1p1p1p/3P1P2/R1P4P/6P1/R5K1 w - -,-498
r1b1k2r/1ppqbppp/p1n1pn2/8/Q2P3P/5NP1/PP2PPB1/R1BNK2R b KQkq -,-25
2r1r1k1/p4p1p/6p1/3Rb2P/4P3/5BP1/KP3P2/7R b - -,-44
8/5pp1/p2k4/7p/P4P2/2P1PKP1/1r1p3P/3R4 w - -,86
4Q3/6pk/3Kp3/7p/5q1P/8/8/8 w - -,-145
r2qkb1r/1p3ppp/p1p3n1/3pP3/3P2b1/2PB1NP1/P1P4P/R1BQK2R w KQkq -,-32
r3kb1r/ppp1pppp/2n3b1/3p4/3P1B2/2qBPN2/P1P2PPP/1R1QK2R w Kkq -,105
8/8/3k1b2/1PN1pp2/5Pp1/B2KP3/7P/8 w - -,180
