r1bqkb1r/p2p1ppp/2p1p3/3nP3/4N3/8/PPP2PPP/R1BQKB1R b KQkq - 2 8,c8b7
3r4/1pbPkp2/p3p3/1PP3pp/B7/5P2/P5P1/1K1R4 b - - 0 33,a6b5
r2q1rk1/p2p2pp/b1p1p1n1/5p2/1b1PP3/1PN1BN2/P4PPP/R2QR1K1 w - - 1 13,e3d2
1r3k1r/2p2ppp/p3b3/1p1NP3/2q5/6P1/3QPPBP/2R3K1 b - - 4 20,c4b3
rnb2rk1/pp1n1ppp/4p3/q1P5/4P3/PQP1BP2/6PP/R3KBNR w KQ - 5 12,a3a4
2r2rk1/1b1nq1pp/1p1bp3/3pNp2/p1PPn3/PP1Q1NP1/1B3PBP/R1R3K1 w - - 4 20,c4d5
1rbr1b1k/6np/p2p1Np1/2q1p1P1/2P3BP/3R4/P1Q4K/B4R2 w - - 1 38,d3d5
r1b1k2r/4qppp/p1np1n2/1p2p1B1/4P3/N7/PPP2PPP/R2QKB1R w KQkq - 0 11,c2c4
3R4/8/2N2kp1/8/7P/3r4/2b2K2/8 w - - 2 75,d8d3
8/8/8/2pBp3/4p1p1/k1K1PbPp/5P1P/8 b - - 36 78,a3a4
2kr3r/pp1n1b1p/1qp2pp1/3p4/1b1P1NP1/2NBPQ2/PPP2P2/2KR3R w - - 7 14,c3e2
5rk1/3q1rp1/3p3p/1p2b3/2p1P3/7P/1P1QNPP1/R4RK1 b - - 3 26,f7f3
r3k2r/4ppbp/b2p1np1/q1pP4/2n5/P1N2NP1/1P2PPBP/1RBQ1RK1 w kq - 1 13,b2b4
2r2r1k/p4p1p/1p3p2/3Pp2P/2n1P2N/6P1/P4PK1/R3R3 b - - 2 23,c4d6
1n1r3k/p4qp1/1p3p1p/1P2p3/P3Q3/B3P2P/5PPK/2R5 b - - 5 31,h8g8
r4rk1/2q1bppp/bn2p3/4P1B1/1ppPQ3/2P2N2/2B2PPP/1R3RK1 b - - 3 20,g7g6
3rk3/1p3p2/2p1p3/p2n3r/P2P2qP/BP3RP1/1K1Q1P2/4R3 w - - 13 33,f3d3
2b3k1/5p1p/pp1p2p1/2pPrP2/P3P3/1P1B2RP/5P2/6K1 w - - 0 31,f2f4
2r5/p1rR1pk1/1p2pb2/6pp/1P6/5PPK/P6P/3Q4 w - - 0 29,d7c7
5k2/1BR1b3/5p1p/5PpP/1r6/8/5PK1/8 w - - 0 46,c7c8
2rr2k1/qb2bpp1/ppnppn1p/8/2P4B/P1N1PN2/1P2BPPP/1QRR2K1 b - - 2 17,c6b8
8/2r1k1p1/7p/2P1p2P/3nN1K1/2R2PP1/8/8 b - - 8 42,c7c6
4rn2/p4qk1/1p3N1p/2pP1pn1/8/PQ6/6PP/2r2RK1 w - - 0 36,f6e8
r1bq1rk1/2ppbppp/p4n2/1p2p3/3nP3/1B3N2/PPP2PPP/RNBQR1K1 w - - 0 9,f3d4
1k1r3r/1pp1nppp/p1pqb3/8/4P3/1NN5/PPP1QPPP/3R1RK1 b - - 7 13,d6f4
8/5p2/6p1/2k3P1/P4RP1/8/1K4r1/8 w - - 23 56,b2c3
2rq1rk1/1bp1bppp/4p3/pp1nN3/1P1P4/P3P1P1/2QN1PBP/R4RK1 w - - 2 17,d2b3
1b1Rr1k1/pp3ppp/5n2/1pB2B2/8/P5PP/1P3PK1/5R2 b - - 0 27,e8d8
1rbr2k1/1pp2pp1/p1n2q1p/3p4/Qb1P4/2N1PN2/PP2BPPP/R1R3K1 w - - 2 13,a2a3
8/p3kpp1/1p1npb2/6p1/6P1/PP1BP3/4KP1P/4B3 b - - 0 29,f6b2
5k2/1R3p2/1p3r1p/3B2p1/Pb4P1/4PP1P/4K3/8 w - - 1 47,e2d3
r1bqkb1r/2p2ppp/p1n5/1p1pp3/3Pn3/1B3N2/PPP2PPP/RNBQ1RK1 w kq - 0 8,d4e5
2br1rk1/1pq4p/p3ppp1/3n4/2Q5/2PB1N2/PP3PPP/3RR1K1 w - - 6 21,f3d4
r2q1rk1/1bpnbppp/p2p1n2/1p2p3/3PP3/1BP2N1P/PP1N1PP1/R1BQR1K1 w - - 3 12,b3c2
r4rk1/pp3pb1/1n4pp/2N1p3/6b1/4PN2/PP2BPPP/R2R2K1 w - - 1 18,h2h3
8/5k2/3K2p1/5rP1/2R2P2/8/8/8 b - - 16 53,f7g8
7k/8/8/Rnp5/5P2/1P6/7r/2K5 b - - 0 36,b5d4
r5r1/3k4/8/3pP3/1PpP1PP1/2R3KP/1n6/5R2 b - - 2 43,b2d3
r4rk1/pb1nqppp/5n2/2pp4/8/1P1N2P1/P2NPPBP/2RQ1RK1 w - - 4 15,f1e1
2k5/R5pp/1p3p2/1P1P2r1/4K3/4P3/8/8 b - - 0 45,h7h5
r4rk1/4ppbp/1n1p1np1/1NpP4/4P3/6Pq/PPQN1P1P/R1B2RK1 w - - 3 17,f2f3
8/6pk/5p1p/2PR4/6P1/5P2/6r1/3K4 b - - 1 37,g2a2
2r5/p4qpk/1p5p/5b2/2nBpP2/2P3Q1/4P1BP/R5K1 w - - 2 35,e2e3
r2b1rk1/2qn1ppp/b1p2n2/p3pN2/3Pp1P1/4R2P/1PP1NPB1/2BQR1K1 w - - 4 17,g4g5
r3rbk1/1b3ppp/1n1p4/3Pp3/pQ4P1/RP2B1NP/2q2PB1/3R2K1 w - - 0 22,d1c1
r1b2rk1/pp3ppp/1q2p3/8/1n6/N4NP1/nP1QPPBP/R4RK1 b - - 3 15,f8d8
1k1rq3/1pp1r1p1/p1pb1pn1/P6p/2Q1P2P/1PB2NP1/2P2PK1/3RR3 b - - 0 21,d8d7
3r1qk1/1p2rb1p/p1p3p1/2P1pP2/4P2P/P1Q1R1PB/4R2K/8 w - - 1 47,e3f3
rn1qkb1r/p1pp1ppp/b3pn2/8/3P4/1PN2NP1/P3PP1P/R1BQKB1R w KQkq - 2 8,f1g2
rnbq1rk1/pp2bpp1/2p2n1p/3p4/3P3B/2NBP3/PPQ2PPP/R3K1NR b KQ - 3 9,f8e8
8/6pk/6np/p4p2/2P5/PP2Q3/7K/5qB1 w - - 0 42,g1f2
r1b1kb1r/ppp3pp/2np4/6Bn/3p4/5N2/PPPNBPPP/2KR3R b kq - 2 12,h7h6
rn3rk1/pbq2ppp/1p1ppn2/8/1pPP4/3Q1NP1/PP1NPPBP/R4RK1 w - - 0 11,e2e4
r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N1P/PP1P1PP1/RNBQR1K1 b - - 0 9,c6b8
2r1b2r/pp2kppp/4pn2/2b1N3/8/8/PPP1BPPP/R1B2RK1 w - - 6 16,c2c3
r1b1k2r/3nppbp/p2p1np1/2pP4/Pq2P3/2N5/1P1N1PPP/R1BQKB1R w KQkq - 1 11,f1e2
8/8/4k1p1/2B5/p3PKPP/P2b4/8/8 b - - 0 53,d3e2
r2qkb1r/pp1b1ppp/n4n2/8/2QNp3/6P1/PP2PPBP/RNB1K2R w KQkq - 1 11,e1g1
1r2k2r/p2p1ppp/2bPp3/2p5/2P5/8/PP3PPP/R1BR2K1 w k - 1 17,d1d3
1rbq1rk1/2p2ppp/2np1b2/1pn1p3/4P3/1BPP1N2/1P3PPP/R1BQRNK1 w - - 4 14,b3a2
nr5k/Rpp2qpp/3p1n2/3Pp3/1P6/4B1PP/2Q2PB1/6K1 w - - 4 31,c2a2
r1b1k1nr/pp2qppp/2nb4/2Pp4/8/5N2/PPPNBPPP/R1BQK2R b KQkq - 2 8,d6c5
1r4k1/2q1bppp/1n1pb3/p3p1Pn/1r2P3/1PN1BP2/P1PQ3P/K1NR1BR1 b - - 2 21,d6d5
2Rb2k1/2n3p1/p2r1p1p/1p6/1P1PK1P1/P4N1P/8/6B1 b - - 0 40,d6d7
r1bqk2r/p4R1p/2pp2p1/2p3N1/3bP3/2PP1Q2/PP4PP/RN5K b kq - 0 16,d4e5
3r4/pb2kp1p/3bp1pB/5P2/Np6/1B6/PP2nP1P/3R1K2 b - - 1 28,b7a6
r1bqk2r/2p2ppp/pbnp1n2/1p2p3/3PP3/1BP2N2/PP3PPP/RNBQ1RK1 w kq - 1 9,c1g5
rnb1k2r/pp1p1ppp/1q2pn2/2b5/2PN4/2N3P1/PP2PP1P/R1BQKB1R w KQkq - 1 7,e2e3
3rr1k1/p2bbppp/2p5/3n4/NP1p4/P5P1/3BPPBP/2RR2K1 w - - 6 23,g2f3
2rR4/4bpkp/6p1/1q6/ppN5/1P2PQ1P/P4PK1/2R5 b - - 0 32,c8d8
2br2k1/p5pp/4pp2/3p1n2/1P1P4/PN2B3/5PPP/4R1K1 w - - 0 26,e1c1
rq2k2r/3n1ppp/p2bp3/3b4/3N4/P3BP2/1P1QB1PP/2R1K2R w Kkq - 1 17,d4f5
r2r4/pp3k2/2p1n1pp/P7/1PQ5/2b2P2/5P1P/3R2K1 w - - 0 24,d1d8
3q1rk1/4b1pp/p2ppn2/2n5/P3P3/5NN1/R4PPP/1rBQR1K1 w - - 2 20,d1c2
2kb3r/1pp2pp1/6rp/pNpNPb2/P6n/1P4RP/1BP2PP1/5RK1 w - - 3 20,d5e3
1R2b3/p3r1p1/1p4k1/3r1pPp/3B1P1P/4P1K1/P7/2R5 b - - 1 44,d5d6
1k6/2p4b/1p5P/2pQ4/2P1PK2/5N2/8/1q6 b - - 0 70,b1h1
1R6/3rk2p/2p1bpp1/8/4P2P/4NP2/2P3P1/6K1 b - - 0 36,e7d6
8/4k3/4p3/1p1nN2p/1p1P4/4P3/3r3P/1R3K2 b - - 1 38,d5e3
7k/7p/p7/1p3rp1/5P1P/1P3nP1/P4P2/3R3K w - - 0 36,h4g5
r3r1k1/1p3p2/p1pb1qp1/1P1p3p/P2P4/3bP3/2QN1PPP/1R3RK1 w - - 0 21,c2d3
r4rk1/p4ppp/b1p1p3/q2n4/8/1QP3P1/P2BPPBP/R4RK1 w - - 1 14,f1d1
rn1qk2r/pp1bppbp/3p1np1/1Bp5/3PPP2/2N2N2/PPP3PP/R1BQK2R w KQkq - 2 7,b5d7
2B5/4q3/6k1/3p4/1Pb1p3/2P1Q3/6P1/6K1 b - - 4 50,e7c7
r2qk2r/2p1bppp/p1n1b3/1p1pP3/4n3/1B3N2/PPPN1PPP/R1BQ1RK1 w kq - 3 10,c2c3
5rk1/2R3pp/p4b2/1b1p1p2/3P1P2/4B1P1/P5BP/6K1 b - - 0 23,b5c4
8/2pk2pp/1p2b3/p1p5/8/2P5/PP3PPP/2N2K2 w - - 2 23,f1e2
4B2k/6pp/2p2qp1/p3p3/P5P1/b1PP1Q1P/5PK1/8 b - - 4 32,a3b2
6k1/p1r2p1p/q3p1p1/3b2P1/1b1P1BNP/1P4R1/PQ3P2/4K3 w - - 4 30,f4d2
6k1/2p2p1p/3pr1p1/1q6/1P5P/1nQb2P1/5PB1/2R1R1K1 b - - 4 33,b3c1
8/1pb1k1B1/p1p4p/2P3pP/1P2p2q/P7/4QP2/4K3 b - - 5 45,h4h1
r2qk1nr/pbpn1pb1/1p1pp1pp/8/3PP1PP/2N1BP2/PPPQ4/2KR1BNR b kq - 0 9,a7a6
2r1r1k1/p2q1pp1/1pnp1n1p/2p1p3/1PP5/P1QPP1Pb/1B1N1P1P/R3R1KB w - - 2 17,c3b3
r1b1kb1r/pp1npppp/2pp1n2/q7/2PP4/2N2N2/PP1BPPPP/R2QKB1R b KQkq - 5 6,e7e5
6k1/2p2p1p/4p3/1b1p2P1/1qn5/rNR3Q1/4PPBP/6K1 b - - 5 30,b5a4
8/5pk1/1b4p1/7p/4K3/6PP/2R2P2/8 w - - 9 69,e4d5
8/8/2R2p2/7r/2p1KP2/2k5/8/8 b - - 3 78,h5h6
r1bq1rk1/pp1nppbp/2pp1np1/8/3PP3/2N2N1P/PPP1BPP1/R1BQ1RK1 w - - 1 8,e4e5
8/5pk1/5p1p/8/2r5/P4R2/6P1/6K1 b - - 6 48,c4c1
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR b KQkq - 0 6,g7g6
4r1k1/ppp1npqp/8/2Pp1p2/3P4/1P3PN1/P2Q2PP/3R2K1 b - - 2 25,g7f6
r2q1rk1/pp2bppp/2p1p1b1/3nN3/2BP4/2P1B2P/PP3PP1/R2Q1RK1 w - - 1 17,e3d2
3qr1k1/p3pbb1/1p3p1p/3P2pP/2P5/3QR1B1/r2N1PP1/4R1K1 b - - 1 25,e7e5
6k1/8/3N4/1P4pp/5p2/1r1Np3/8/4K3 w - - 2 48,d3c5
4r3/R2bk3/3n1p2/1p1Pp1p1/1Pp1P3/2N3P1/2B2PK1/8 b - - 1 44,e8b8
rn1qk2r/pbppbppp/1p2pn2/6B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 6,h7h6
r2q1rk1/3bbppp/p2p1n2/1P1Pp3/1n2P3/5N2/1PBN1PPP/R1BQ1RK1 b - - 0 15,d7b5
N7/8/5n1p/b4k2/7P/7K/8/8 w - - 1 57,h3g3
4r3/1p1b2kp/3p1q2/2nPr1p1/pPP2p2/2N4P/P4QP1/1B1R1R1K b - b3 0 30,a4b3
4q1k1/1b2rp1p/p2R2p1/1p2rp2/1PP1P2P/1PQ1RP2/2N3P1/6K1 b - - 0 35,f5e4
5k2/2b5/p4p2/P1N1nN2/2p3p1/2r5/5PP1/R4K2 w - - 0 40,c5e6
rn1q1rk1/pbp2pp1/1p3b1p/3p4/3P4/2N1PN2/PP2BPPP/R2QK2R w KQ - 0 11,b2b4
8/p5k1/4R2p/6p1/6p1/Pn1B1P2/1P3KPP/2r5 b - - 3 34,g4f3
rnb2rk1/pp2bppp/2p5/3pqP2/3N1B2/2N3P1/PPP3BP/R2Q1RK1 b - - 2 13,e5f6
8/4q1kp/4n2p/2pBp3/1pPn3P/6P1/5RQK/8 w - - 3 38,g2e4
1r2rbk1/1q4pp/p1p1nB2/3p1N1P/2p3Q1/8/PPP2PP1/2KR3R b - - 0 25,c6c5
6k1/7p/6p1/n3N3/r4N2/6P1/5K1P/8 b - - 1 40,a4a2
7B/1p6/8/1k1b1P2/8/1p2K3/8/8 b - - 8 74,b5c4
r2q1rk1/pb2bppp/8/1ppNP3/3nB3/P4N2/QP3PPP/3RK2R b K - 1 18,d4f3
2r3k1/R4pp1/1p2p2p/n7/4PP2/P1N5/1P4PP/6K1 b - - 0 27,a5c4
1rbq1rk1/2p1bppp/p2p1n2/n3p3/Pp2P3/1BPP1N2/1P1N1PPP/R1BQR1K1 w - - 3 12,b3a2
r1bq1rk1/7p/2np2pb/p2Np1p1/1pP1P2P/6Q1/PPN2P2/R3KBR1 w Q - 0 19,h4g5
r1bqk2r/2p2ppp/p1np1n2/1pb1p3/4P3/1BPP1N2/PP3PPP/RNBQ1RK1 b kq - 0 8,e8g8
r5k1/3q2pp/2p1br2/p2p4/8/1BP5/P3QPPP/3RR1K1 b - - 1 21,a5a4
2R5/5pbk/1p2q3/pP2Pb1p/P5pP/1N2R1B1/1r3PPK/3Q4 b - - 0 32,e6c8
8/1r4p1/1B3p2/2Pbpk1p/7P/4P1K1/6P1/R7 b - - 2 57,f5e4
2b3r1/R3R1b1/7k/2NpN1p1/1p1r2P1/1P6/1P3K2/8 w - - 5 42,c5d7
r4rk1/1pp1qppp/n2p4/p1PPp3/6b1/2Q2NP1/PP2PPBP/2R1R1K1 w - - 2 16,c5d6
R7/6pp/2p2k2/8/6R1/P4PK1/4r1PP/6r1 w - - 6 45,g3h3
r1b1k1nr/pppp1ppp/2n2q2/2b5/3NP3/2P1B3/PP3PPP/RN1QKB1R b KQkq - 0 6,g8e7
2r2k2/1b3ppp/8/1Pp5/2n1P3/rBR2PP1/7P/2R1K3 w - - 0 34,b3c4
8/2B2pk1/6p1/3P4/1p3Q1p/2bb1B1P/6PK/4q3 w - - 0 46,c7b8
r2qr1k1/1b2bppp/p4n2/np2N1B1/3Pp3/1N5P/PPB2PP1/R2QR1K1 b - - 2 16,a5b3
r7/5pk1/3p2p1/1Q2p3/1P2P3/1P2b1P1/r3B1K1/5R2 b - - 4 37,a8a7
8/6p1/5p1p/Pkn2P2/6P1/2B2K1P/8/8 w - - 0 70,f3e3
r1bq1rk1/2p1bppp/p7/np1P4/4n3/2P2N1P/PP1P1PP1/RNBQR1K1 w - - 0 13,e1e4
3r1rk1/p1q1ppb1/6bp/1pp5/3nPPP1/2P1Q3/PP1N3N/2R1RBK1 b - - 0 22,d4e6
R7/2r5/5pk1/p3p2p/r3P1p1/2P1K1P1/P1R2P1P/8 b - - 19 47,g6f7
r3r1k1/2p2ppp/2ppbn2/8/p3P3/3B1PP1/PPPN2P1/4RRK1 w - - 1 16,b2b3
4r3/1pp3k1/1b2p1p1/p3PnP1/P2p1NK1/3P4/1P3P2/4R2R b - - 10 42,c7c5
2r1r1k1/pp4bp/q2pp1p1/4n3/n3P2P/2PN2P1/PP2QRBK/R1B5 w - - 3 23,d3f4
4r3/p3r1kp/1pRR1pp1/1Nn5/6P1/4PK1P/P4P2/8 w - - 6 32,b5c7
2rq1rk1/6pp/p3b3/1pnpPp2/3Q4/1B6/PP3PPP/R1B2RK1 w - - 3 19,c1d2
1r1q2k1/4b1pp/p2pp3/4p3/Pp1nP3/1Q1P1P2/1P3P1P/R1B1R1K1 w - - 1 22,b3d1
r1bqk2r/1pp1n1pp/p1pb1p2/8/3QP3/1P3N2/P1P2PPP/RNB2RK1 w kq - 1 9,c1a3
r1b1k2r/1p3ppp/p7/2Ppn3/1P5n/P3PP2/5K1P/R1B2BNR w kq - 2 17,c1b2
r2q1rk1/1b2bppp/p2p1n2/1pp1p3/3nP3/P1NP1N1P/BPPB1PP1/R2QR1K1 w - - 4 14,f3d4
8/5k2/5b2/5ppp/4p2P/1r2P1P1/RP3P2/3N1K2 w - - 0 36,h4g5
r2qrbk1/1bpn1ppp/p2p1n2/1p2p3/3PP3/2P2NNP/PPB2PP1/R1BQR1K1 b - - 8 14,g7g6
1R6/2B3bk/2P3p1/8/2n2Pp1/3q4/5Q1P/5K2 w - - 2 45,f2e2
1r2rbk1/1p1n1ppp/p3b3/3NpNP1/q3P2Q/8/1P4BP/2R2R1K w - - 0 25,b2b3
8/r6p/1p2pk2/1P3pn1/1P2p1p1/4P1P1/2R1KP1P/1r1RN3 b - - 5 41,b1b4
r4rk1/1pqb1pb1/p4npp/n1p1p3/4P3/2P1BN1P/PPQ1BPP1/R3RNK1 w - - 0 16,f3h2
5rk1/1pr2pp1/pnb1p1np/8/P2RP2P/2N2N2/1P2BPP1/3R2K1 b - - 0 20,f8c8
2r2r2/5qpk/pn1p1p1p/1pp1pQ2/4P3/2PPR1B1/PP3PPP/R5K1 b - - 3 22,f7g6
6k1/1pqn1pp1/p1rp3p/4p3/P1P1P3/1P1QB1PP/5PK1/3R4 b - - 0 27,g8f8
r5k1/5p1p/p2q2p1/2pp4/3P4/5PP1/PP1Q2KP/4R3 b - - 1 28,c5c4
4k3/5p2/1r6/6p1/2p1P2p/5P2/1P2B1PP/6K1 w - - 0 31,e2c4
r2q1rk1/pb1n1ppp/1p1ppn2/2p3B1/2PP4/P3P3/1PQ1NPPP/3RKB1R b K - 1 11,c5d4
r2q1rk1/pp3pbp/4p1p1/3n4/3PB1b1/1Q3N2/PP3PPP/R1B1R1K1 b - - 1 15,g4f3
3R1nk1/pp3ppp/2p5/2b5/8/2PB2BP/PP3PK1/4r3 b - - 5 23,a7a5
r1bqr1k1/2p2p2/pbnp1n1p/1p4p1/3PP3/PB3NBP/1P3PP1/RN1QR1K1 b - - 1 15,g5g4
r2qk2r/1pp2ppp/p1p5/4pb2/1b1Pn3/2P2N2/PP2QPPP/RNB1R1K1 b kq - 0 9,b4d6
4k3/2bR1p1N/6p1/8/1Pr4P/8/5PK1/8 w - - 1 49,h7f6
r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N1P5/PP3PPP/R2QKB1R b KQkq - 0 11,f6g5
1r5k/7p/2R3pP/1P2p1P1/3bB3/8/6K1/8 b - - 4 52,h8g8
r1bqkb1r/ppp2ppp/2n5/3np3/8/2NP1N2/PP2PPPP/R1BQKB1R w KQkq - 0 6,e2e4
6k1/p4ppp/1pr2b2/3p4/3pq3/PP3QP1/RBn1PP1P/3R2K1 b - - 1 23,h7h6
8/2pk4/1p6/p2P4/P1P5/1P1R3r/2K5/8 b - - 6 55,h3h2
r4rk1/2pqbppp/4n1b1/1p1pP3/3P2B1/4BN1P/1P3PP1/R2Q1RK1 w - - 3 21,d1d2
r1bq1rk1/pp2bppp/2npp3/3nP3/2BP4/5N2/PP1B1PPP/RN1Q1RK1 w - - 6 10,b1c3
r4rk1/pb4np/5p2/1Pp1p1P1/P1Pp2P1/2nB1N2/3BKP2/1R5R w - - 1 24,d2c3
r2q1rk1/pb1N1pb1/2p1pn1p/1p4p1/3PP3/1PN3B1/4BPPP/R2Q1RK1 b - - 0 14,d8d7
rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 0 7,d4b3
3rr1k1/4qpp1/2p1p3/p1PnPB2/7P/PP1R3P/1B2Q3/5RK1 b - - 0 33,e6f5
8/8/8/6R1/3Bbp1P/5k2/6r1/7K b - - 4 96,g2d2
8/2p5/2k1p1p1/2p1P1P1/2P2P1b/5K2/2RB4/6r1 b - - 0 39,g1g3
r2k3r/1R3Q2/3p2p1/p2Pp1P1/P5qb/2P5/5P2/2B1RK2 b - - 2 28,g4h3
r2q1rk1/p1p1bppp/1p6/3pP3/1n1Pn3/2N2NP1/PP3P1P/RQB2K1R w - - 1 14,c3e4
4k3/2r5/R5R1/8/3p4/3r2P1/PP6/2K1n3 w - - 20 52,a6c6
8/2r1q1k1/2P4p/3Q4/6P1/5B2/5PK1/8 w - - 46 69,f3e4
8/8/3p4/3k1p2/8/3r2PP/5PK1/4R3 b - - 1 39,d3a3
r3k2r/ppq1bpp1/1np1pnp1/8/2PP4/1QN1B1P1/PP2BP1P/R4RK1 b kq - 1 15,a8d8
1qb1k2r/3p1pB1/p1pPp1p1/1r6/8/8/P1P2PPP/R2Q1RK1 b k - 0 16,h8h7
rn1qk2r/pb3pbp/1pp1p1p1/3n4/N2P4/P2BPN2/1P3PPP/R1BQK2R b KQkq - 3 10,b8d7
6k1/p4p1p/P1b3p1/2p5/2B1r3/2b1N3/2P2PPP/1R1r2K1 w - - 0 28,b1d1
r3k2r/1bppq1pp/1p2pb2/p2P1p2/1nP1n3/1QN1BNP1/PP2PPBP/3R1RK1 b kq - 1 13,a5a4
6k1/2p2pp1/p1N2n1p/2r5/4P3/5PPP/4R1K1/8 w - - 3 41,c6d4
5rk1/3P1p2/5Pp1/3q3p/1Q6/3r3P/1p4PK/1R4R1 b - - 3 38,d5e5
6rk/6rp/4p3/3p2b1/1q1Pn2Q/5N2/1P4R1/4N1RK w - - 0 42,f3g5
8/1K3p2/P2r2pk/4N3/5P2/8/8/8 b - - 1 68,d6a6
5rk1/1ppn3p/8/1p1pr3/4Np2/2P5/PP3PPP/3RR1K1 w - - 2 24,e4d2
2r3k1/4qpp1/4b2p/1prpP3/3R4/1B2Q2P/2P2PP1/3R2K1 w - - 2 24,b3d5
r1b2rk1/2q2pb1/p5pp/npp1p2n/4P2B/2P2N2/PPBNQPPP/R3R1K1 w - - 0 16,d2f1
rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQR1K1 b - - 6 7,b8a6
8/p4k2/1pp5/4Pp2/2P2PrB/5K1p/PP6/7R b - - 0 46,g4h4
r1rq2k1/pp2ppb1/2bp1npp/8/1PP1P3/P1N1B1P1/5PBP/R2Q1RK1 w - - 1 15,a1c1
3k4/pp2q1b1/3p2P1/5Q2/8/1PN3p1/KPP1p3/8 w - - 10 37,f5a5
8/1p2r3/p1p2kp1/2P2b1p/2B4P/P4PP1/1R3K2/8 w - - 2 44,c4e2
4r3/pp6/2rpk1p1/4pp1p/4P2P/2P2P2/PPKR2P1/4R3 b - - 2 27,f5e4
r1b2rk1/2q2ppp/p2p4/1p2p1b1/1P2P1P1/1BP2R2/P3QPP1/R4NK1 w - - 9 26,a1d1
r2qk2r/1p2ppbp/2p1bnp1/p2nN3/P2P3B/2N1P3/1P2BPPP/R2QK2R b KQkq - 6 13,e8g8
r2r4/1p1bk1pp/p4p2/2Pp2n1/1P1N4/4PP2/1BB2KPP/R7 w - - 4 23,h2h4
rn1qk2r/pbpp1ppp/1p2pn2/6B1/1bPP4/2N5/PP1NPPPP/R2QKB1R b KQkq - 3 6,h7h6
2r5/5pk1/4b1p1/1p2p1Pp/p1r1P3/2P2P2/PP1N2P1/1K1R3R b - - 1 25,c4c7
2r1r1k1/p1qn1ppp/1ppbpn2/5b2/2PP4/1N2BNP1/PP2QPBP/R4RK1 w - - 3 14,a1c1
8/bP3pk1/3q2p1/7p/8/1Q1N3P/5PP1/3K4 w - - 1 62,d1d2
2r1qrk1/pp3pb1/2nnp1pp/3pN3/3P1P2/2P2N1Q/PP3BPP/4RRK1 b - - 1 19,d6e4
3r2k1/p4p1p/6p1/6q1/5P2/2Q4P/PPP3P1/2K1R3 b - - 0 26,g5g2
r1b1kb1r/1p3ppp/p1n1pn2/3p4/2q5/1NN3P1/PP2PPBP/R1BQ1RK1 w kq - 0 10,c1f4
1q1r2k1/4npp1/1p2p1p1/p7/2Q5/4P1P1/PP2BP1P/2R3K1 w - - 1 30,c4b5
2r2r1k/p2R2p1/1p5p/8/6P1/2b5/PP3P1P/5RK1 w - - 0 23,b2c3
5r1k/p1p4p/1p1p2p1/1P2p1qn/P3Bb2/5PP1/2R2QKP/4R3 b - - 2 35,d6d5
rnq1k2r/pb1pbppp/1p3n2/2p2QB1/8/5NP1/PP2PPBP/RN1R2K1 b kq - 7 12,b8c6
3k4/3b4/2p2P1p/ppP1p3/4B1p1/P2KP1P1/7P/8 b - - 2 41,a5a4
8/1N3p2/8/N2k4/1p3K2/2r3P1/8/8 w - - 23 68,b7d8
r1b1k2r/pp1n1pp1/2pbpq1p/8/2BP4/2N1PN2/PP3PPP/2RQK2R b Kkq - 0 10,f6e7
r2q1rk1/pbR1bppp/8/2np4/1p3B2/5NP1/P3PPBP/3Q1RK1 w - - 2 16,f3d4
r2q1rk1/1b2ppbp/p2p2p1/n2P4/P4P2/1NP2B2/6PP/R1BQ1R1K b - - 0 16,a8c8
rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7,d1c2
r2q1rk1/p2nbppp/1p1pp3/2p5/2PPb3/1P2PNP1/PB2QPBP/R4RK1 b - - 1 12,d8c7
8/5pk1/2bR3p/5r2/1p3P2/1B2K3/P6P/8 b - - 4 44,c6h1
2q3kr/pb3p1p/1p3PpQ/4n3/3pP3/3B3R/P3N1PP/6K1 b - - 2 23,c8f8
3b1k1r/p4ppp/1p1P4/2p5/3n4/2N2BP1/PP3P1P/3R2K1 w - - 2 24,f3g2
3r2k1/1bq1bpp1/p6p/2p1P3/4pP2/4BnPP/PP3KB1/1Q1R1N2 w - - 0 27,d1d8
1k1r3r/pp3p1p/6p1/2PN4/1Pn2PP1/7q/P7/1KQRR3 b - - 0 28,c4a3
8/2q1kpp1/1p3n1p/p7/P1BQp3/1P2P2P/5PP1/5K2 w - - 5 31,f1e2
rq5r/3k1ppp/pB1p4/1p1B4/P2Q1PPb/7P/1PP5/R5K1 b - - 2 22,h4f6
2brrqk1/5pp1/pQ6/2pp1Nnp/6P1/1P3P1B/P3P1KP/3RR3 w - - 0 31,d1c1
8/p3rkp1/P1p2p2/2P2b2/4q3/1PB3Q1/1KP3R1/8 b - - 4 56,f5g6
rnbq1rk1/pp1p1ppp/4pn2/8/1bPN4/2N3P1/PP2PP1P/R1BQKB1R w KQ - 1 7,f1g2
