rnbqr1k1/pppp1ppp/8/8/4n3/2PN4/PPP1BPPP/R1BQK2R w KQ -
r1bqkb1r/pp1ppppp/2n5/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -
rnbqkbnr/pp2pppp/3p4/2p4Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq -
r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq -
r1bqk2r/ppp2ppp/2nb1n2/3pp3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq -
rn1qkb1r/pp2pppp/2p2n2/8/3P4/3Q2N1/PPP2PPP/R1B1K1NR w KQkq -
rnbqk1nr/1pp2pbp/p2pp1p1/8/3PPP2/2N1B3/PPP3PP/R2QKBNR w KQkq -
rnbqk2r/ppppppbp/5np1/8/2PP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq -
r1bqk2r/ppp2ppp/2nb1n2/3pp3/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 b kq -
rnbqkb1r/3ppppp/P4n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq -
rnbqkbnr/pp1p1ppp/8/2p1p3/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq -
rn1qkb1r/3ppppp/b4n2/2pP4/8/8/PP2PPPP/RNBQKBNR w KQkq -
r1bqk2r/ppp2ppp/2nb1n2/4p3/3pP3/3P1NP1/PPP2PBP/RNBQ1RK1 w kq -
rnbqkbnr/ppppp2p/6p1/5pB1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -
r1b1k2r/pp1pppbp/2n2np1/q7/2BNP3/2N1B3/PPP2PPP/R2Q1RK1 b kq -
rnbqkb1r/ppp2ppp/8/3pP3/4n3/2N5/PP1P1PPP/R1BQKBNR w KQkq -
rn1qkb1r/3ppp1p/b4np1/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq -
rnbq1rk1/pp1pppbp/2p2np1/8/2PPP3/2N3P1/PP3PBP/R1BQK1NR b KQ -
r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/2N2N2/PP2PPPP/2RQKB1R b Kkq -
rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/1PN2NP1/P3PPBP/R1BQK2R b KQ -
r1bqkbnr/ppp2ppp/2n1p3/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -
rnbqkb1r/pp1ppppp/8/2pnP3/8/5N2/PPPP1PPP/RNBQKB1R w KQkq -
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/5N2/PP1NPPPP/R1BQKB1R b KQkq -
rnbqkbnr/ppppp1pp/8/5pB1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/6P1/PP1PPPBP/RNBQK1NR b KQkq -
rnbqk2r/ppp2ppp/3b4/4p3/8/2P1PN2/P2P1PPP/R1BQKB1R w KQkq -
rnbqk2r/ppp2ppp/8/3pP3/1b1Pn3/2N5/PP3PPP/R1BQKBNR w KQkq -
r1bqkb1r/pp3ppp/2n1pn2/1Bpp4/2P5/1P2PN2/PB1P1PPP/RN1QK2R b KQkq -
rnbqk2r/ppp2ppp/3b4/4p3/3P4/2P1PN2/P4PPP/R1BQKB1R b KQkq -
rnbqkb1r/ppp2ppp/8/3np3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq -
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq -
rnbqkb1r/ppn1pppp/3p4/4P3/2PN4/8/PP3PPP/RNBQKB1R w KQkq -
rnbqkb1r/ppnppppp/8/4P3/2Pp4/5N2/PP3PPP/RNBQKB1R w KQkq -
r2qkb1r/pp2pppp/2n2n2/3p4/3P1Bb1/2PB4/PP3PPP/RN1QK1NR w KQkq -
r1bqkb1r/ppp2ppp/2n5/3np3/8/5NP1/PP1PPPBP/RNBQ1RK1 b kq -
rnbqkb1r/ppnppppp/8/4P3/2PQ4/5N2/PP3PPP/RNB1KB1R b KQkq -
r1bqkb1r/ppnppppp/2n5/4P3/2PQ4/5N2/PP3PPP/RNB1KB1R w KQkq -
rnbq1rk1/pp4pp/2pbpn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -
rnbq1rk1/ppp3pp/3bpn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - -
r1bqk1nr/pppnbppp/3p4/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -
rnbqkbnr/ppp2ppp/8/4p3/3pP3/3P1P2/PPP3PP/RNBQKBNR w KQkq -
r2qkb1r/ppp2ppp/2n1b3/3np3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq -
rn1qk1nr/pp3ppp/2p1p3/3pPb2/2PP4/P1P5/5PPP/R1BQKBNR b KQkq -
rnbqk2r/pppp1ppp/8/4P3/1bP5/2PQ4/P3PPPP/R1B1KBNR b KQkq -
rnbq1rk1/ppp1bppp/4pn2/3pP3/2PP4/P4N2/1P1N1PPP/R1BQKB1R b KQ -
r1b1k2r/p3bppp/1qp2n2/3p4/8/2N3P1/PP2PPBP/R1BQ1RK1 w kq -
r1bqk2r/ppp2ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq -
rn1qk2r/pp2nppp/2p1p3/3pPb2/2PP4/P1P5/5PPP/R1BQKBNR w KQkq -
r1b1k2r/p3bppp/1qp2n2/3p4/N7/6P1/PP2PPBP/R1BQ1RK1 b kq -
rn1qkb1r/ppp2ppp/4bn2/8/3P4/8/PP2PPPP/RNBQKBNR w KQkq -
rnbqkbnr/ppp1pppp/8/3p4/2P5/7N/PP1PPPPP/RNBQKB1R b KQkq -
rnbqkb1r/pp1ppppp/8/2p1P3/8/2P2N2/PPP2PPP/R1BQKB1R b KQkq -
rnbqkbnr/pppp1ppp/8/8/1PP1p3/8/PB1PPPPP/RN1QKBNR b KQkq -
r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq -
r1bqkb1r/ppp2ppp/2p5/4p3/4n3/5N2/PPPP1PPP/RNBQ1RK1 w kq -
r1b2rk1/pp1pppbp/2n2np1/q7/2BNP3/2N1B2P/PPP2PP1/R2Q1RK1 b - -
rnbqkbnr/pp3ppp/2p5/3p4/2PPp3/4P3/PP3PPP/RNBQKBNR w KQkq -
rnbqkbnr/pppp1ppp/4p3/8/3P1P2/8/PPP1P1PP/RNBQKBNR b KQkq -
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/2N3P1/PP2PP1P/R1BQKBNR w KQkq -
r1bqkb1r/ppp2ppp/2p5/4p3/4n3/5N2/PPPP1PPP/RNBQR1K1 b kq -
r1b2rk1/pp2ppbp/2np1np1/q7/2BNP3/2N1B2P/PPP2PP1/R2Q1RK1 w - -
r1bqkbnr/1p3ppp/p1p5/4p3/4P3/3B4/PPPN1PPP/R1BQK2R w KQkq -
rnbqk1nr/pp3ppp/2pb4/3p4/2PPp3/4P3/PP1N1PPP/R1BQKBNR w KQkq -
rnbqkb1r/ppp2ppp/8/3n4/2B2p2/5N2/PPPP2PP/RNBQ1RK1 b kq -
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/2N3P1/PP2PPBP/R1BQK1NR b KQkq -
rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/5N2/PP1NPPPP/R1BQKB1R w KQkq -
r1bqk2r/pppp1pp1/2n2n1p/2b1p3/4P3/3P1N1P/PPP1BPP1/RNBQK2R w KQkq -
r2qkb1r/ppp2ppp/2p1bn2/4N3/8/8/PPPP1PPP/RNBQR1K1 w kq -
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/2N3P1/PP2PPBP/R1BQK1NR w KQkq -
rnbqkb1r/pp3ppp/4pn2/2pp4/3P1B2/2N2N2/PPP1PPPP/R2QKB1R w KQkq -
rnbqk1nr/pp3ppp/2p1p3/3p4/1b1P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq -
r1bqkbnr/pp1ppppp/2n5/2p5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -
rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQkq -
rnbqk1nr/pp3ppp/2p1p3/b2p4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq -
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq -
rnbqk1nr/pp3ppp/2p1p3/b2p4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq -
r1bqkb1r/pp1p1ppp/2p2n2/4p3/B2nP3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -
rnbqk2r/1pp1bppp/p3pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq -
rnbqkb1r/3ppppp/p4n2/1PpP4/8/5P2/PP2P1PP/RNBQKBNR b KQkq -
r2qkbnr/pp1npppp/2p5/3p4/6b1/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq -
r2qkbnr/ppp2ppp/2np4/4p3/2B1P1b1/2N2N1P/PPPP1PP1/R1BQK2R b KQkq -
rnbqkbnr/pp2pppp/8/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq -
r1bqk2r/ppp1bppp/2n1pn2/3p4/Q1PP4/P4N2/1P1NPPPP/R1B1KB1R w KQkq -
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq -
r1bqk1nr/pppp1ppp/8/4p3/1nP5/8/PP1PPPPP/R1BQKBNR w KQkq -
rn1qkb1r/ppp2ppp/4b3/3n4/2B2p2/3P1N2/PPP3PP/RNBQ1RK1 b kq -
r1bqk2r/pp1n2pp/2pbpn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq -
r1bqk2r/pp1n2pp/2pbpn2/3p1p2/2PP4/2N2NP1/PPQ1PPBP/R1B2RK1 b kq -
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -
rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N1P/PPPP1PP1/RNBQKB1R b KQkq -
r1bqk1nr/pppp1ppp/8/4p3/1nP5/6P1/PP1PPP1P/R1BQKBNR b KQkq -
rnbqk2r/pp2ppbp/3p1np1/2pP4/2B1P3/2N2N2/PPP2PPP/R1BQK2R b KQkq -
rnbqkbnr/ppp1pppp/8/3p4/8/2P4N/PP1PPPPP/RNBQKB1R b KQkq -
rnbqkb1r/pp3ppp/2p2n2/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -
r2qkbnr/ppp2ppp/2np4/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQK2R b KQkq -
rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/5N1P/PPPP1PP1/RNBQKB1R w KQkq -
r1bq1rk1/ppp1bppp/2n1pn2/3p4/2PP4/P3PN2/1PQN1PPP/R1B1KB1R b KQ -
r2qkb1r/pp2pppp/2n2n2/3p4/3P1Bb1/1QPB4/PP3PPP/RN2K1NR b KQkq -
r4rk1/2p1bppp/p1n1q3/1p1pP3/4R3/1BP5/PP3PPP/RNBQ2K1 b - -
rnbqkb1r/ppp2ppp/8/3np3/8/5NP1/PP1PPPBP/RNBQK2R b KQkq -
rnbqkb1r/ppp2ppp/3p4/8/4n3/3N4/PPPP1PPP/RNBQKB1R w KQkq -
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -
r2qkbnr/pp2pppp/2n5/2ppP3/3P2b1/2P2N2/PP2BPPP/RNBQK2R b KQkq -
r1bqkb1r/pp2pppp/2np1n2/2p5/4P3/2N2N1P/PPPP1PP1/R1BQKB1R w KQkq -
rnb1kb1r/ppp1qppp/3p4/8/4n3/3N4/PPPPQPPP/RNB1KB1R w KQkq -
rnbqkbnr/ppppp1pp/8/5p2/3P2P1/8/PPP1PP1P/RNBQKBNR b KQkq -
rnbqkbnr/ppp1pppp/8/3p4/4P3/7N/PPPP1PPP/RNBQKB1R b KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R w KQ -
rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 b - -
rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -
rnbqkbnr/ppp1p1pp/8/3p1p2/3P2P1/8/PPP1PP1P/RNBQKBNR w KQkq -
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - -
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq -
r2qkbnr/pp3ppp/2n1p3/2ppP2b/3P4/2P2N1P/PP2BPP1/RNBQK2R w KQkq -
r1bq1rk1/1pp1bppp/p1n1pn2/3p4/2PP4/P3PN2/1PQN1PPP/R1B1KB1R w KQ -
rn1q1rk1/ppp1ppbp/3p1np1/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w - -
r1bqkbnr/pp1n1ppp/2p1p3/8/3PN3/8/PPP1QPPP/R1B1KBNR w KQkq -
r2qkbnr/pp3ppp/2n1p3/2ppP3/3P2b1/2P2N2/PP2BPPP/RNBQK2R w KQkq -
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - -
rnb1kb1r/ppp1qppp/3p4/8/4nN2/8/PPPPQPPP/RNB1KB1R b KQkq -
r1bqkbnr/pp1ppp1p/2n3p1/2p5/2P1PP2/3P4/PP4PP/RNBQKBNR b KQkq -
rnbqkb1r/ppp1p1pp/5n2/3p1p2/3P2P1/5N2/PPP1PP1P/RNBQKB1R w KQkq -
r1bqkb1r/pppn1ppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq -
rnbqkbnr/ppppp1pp/8/5p2/3P4/7P/PPP1PPP1/RNBQKBNR b KQkq -
r4rk1/2pqb1pp/p1n1p3/1p1pP3/4R3/1BP5/PP3PPP/RNBQ2K1 b - -
rn1q1rk1/ppp1ppbp/3p1np1/8/3PP1b1/2N1BN2/PPP1BPPP/R2Q1RK1 b - -
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq -
r1bqk1nr/pppp1ppp/2n5/4p3/1bP5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq -
rnbq1rk1/pp2bppp/2p1pn2/3p4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b - -
r1bqk1nr/pppp1ppp/2n5/3Np3/1bP5/6P1/PP1PPP1P/R1BQKBNR b KQkq -
r1bqk2r/pppp1ppp/2n2n2/3Np3/1bP5/6P1/PP1PPP1P/R1BQKBNR w KQkq -
rnbqkbnr/pp3ppp/8/2p1p3/4P3/2Pp2N1/PP1P1PPP/R1BQKBNR w KQkq -
r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R b KQkq -
rnbqkbnr/pp3ppp/8/2p1P3/2PpN3/8/PP2PPPP/R1BQKBNR b KQkq -
r1bqk2r/pppp1ppp/2n2n2/4p3/1bB1P3/2NP4/PPP2PPP/R1BQK1NR w KQkq -
r1bqkb1r/pp2pp1p/2np1np1/2p5/2B1P3/P1NP1N2/1PP2PPP/R1BQK2R b KQkq -
rnbqkb1r/pp1p1ppp/4pn2/2p5/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq -
rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BQ2/PPP2PPP/R3KB1R b KQkq -
r1bqk2r/pppp1ppp/2n2n2/4p3/2P5/P5P1/1P1PPP1P/R1BQKBNR w KQkq -
r1bqk2r/pppp1ppp/2n2n2/4p3/2P5/P5P1/1P1PPPBP/R1BQK1NR b KQkq -
r2qkbnr/pp2pppp/2n5/3p1bB1/3P4/2N1P3/PP3PPP/R2QKBNR b KQkq -
rnbqkbnr/pp1ppppp/8/2p5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq -
q4rk1/1b2bpp1/p3p2p/1p1n4/1PnN4/PQN1PBB1/5PPP/2R3K1 b - -
rn2kbnr/pp1bqppp/8/1B1p4/3p4/5N2/PPPNQPPP/R1B1K2R w KQkq -
r2qkbnr/pp3ppp/2n1p3/2ppP3/3P2b1/2P2N2/PP2BPPP/RNBQ1RK1 b kq -
r1bqkb1r/pppn1ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq -
rnbqkb1r/ppppp1pp/5n2/5p2/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq -
r1bqk1nr/pppnbppp/3p4/8/2PNP3/2N5/PP3PPP/R1BQKB1R b KQkq -
r1bqkbnr/pp1p1ppp/2n1p3/2p1P3/2P5/2N2N2/PP1P1PPP/R1BQKB1R w KQkq -
r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -
rn1qkb1r/ppp2pp1/4pnp1/3p4/3P1B2/2N1PN2/PPP2PPP/R2QK2R b KQkq -
r1bqk1nr/1pp2ppp/p1p5/2b1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq -
r1bqk2r/pppnbppp/4pn2/3p2B1/2PPP3/2N2P2/PP4PP/R2QKBNR b KQkq -
rnbqkbnr/pp1p1pp1/4p2p/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R b K -
8/p5kp/3n2p1/1p1Pp3/4P3/6P1/P5BP/4K3 w - -
r1bk3r/pppn1ppp/8/3n4/3P4/8/PP1KPPPP/R4BNR w - -
r2qkb1r/2p2ppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP3PPP/RNBQ1RK1 b kq -
rnbqkb1r/pppp2pp/4pn2/5p2/3P1B2/4P3/PPP2PPP/RN1QKBNR w KQkq -
rnbqkb1r/1p2pp1p/p2p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq -
r1bqk1nr/1p3ppp/p1n1p3/2bpP3/8/2NB1N2/PPP2PPP/R1BQK2R b KQkq -
r1bqkbnr/ppp2ppp/2np4/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -
r2qk2r/2p1bppp/p1n1b3/1p1pP3/4n3/1BP2N2/PP3PPP/RNBQR1K1 b kq -
rn1q1rk1/1p2bppp/p2pbn2/3Np3/4P3/1N2B3/PPP1BPPP/R2Q1RK1 b - -
rnbq1rk1/1p2ppbp/p2p1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQ -
r1bq1rk1/1ppnbppp/p3pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K -
rnb1kb1r/1pqp1ppp/p3pn2/6B1/3NP3/2NB4/PPP2PPP/R2QK2R b KQkq -
8/4k2p/3n2p1/pp1Pp3/4P2P/3K1BP1/P7/8 b - -
rnbqkb1r/ppp1pp1p/3p1np1/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -
rn1q1rk1/1p2bppp/p2p4/3Ppb2/8/1N2B3/PPPQBPPP/R4RK1 b - -
rnbqkbnr/pppp2pp/4p3/5p2/8/1P6/PBPPPPPP/RN1QKBNR w KQkq -
rn2kbnr/ppp1pppp/8/q4b2/8/2NP4/PPP2PPP/R1BQKBNR w KQkq -
rnbqkb1r/ppp1pppp/8/8/3P4/2P5/P1P2PPP/R1BQKBNR b KQkq -
q1r3k1/1b2bpp1/p3p2p/1p1n4/1PnN4/PQN1PBB1/5PPP/2R3K1 w - -
r2qkbnr/pp1b1ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -
rnbqkbnr/ppp2ppp/4p3/3pP3/5P2/8/PPPP2PP/RNBQKBNR b KQkq -
rnbqk1nr/ppp3pp/4p3/5p2/3Pp3/P1N5/1PP2PPP/R1BQKB1R w KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R w KQ -
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq -
rn1qkb1r/pp3ppp/2p1pn2/3p4/6b1/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq -
rnbqkbnr/pp3ppp/4p3/2ppP3/5P2/8/PPPP2PP/RNBQKBNR w KQkq -
rnbqkbnr/pp3ppp/4p3/2ppP3/5P2/5N2/PPPP2PP/RNBQKB1R b KQkq -
rn1qkb1r/ppp1pppp/8/5b2/3P4/B1P5/P1P2PPP/R2QKBNR b KQkq -
r1bqkbnr/pp3ppp/2n1p3/2ppP3/5P2/5N2/PPPP2PP/RNBQKB1R w KQkq -
rnbqk2r/pppp1ppp/5n2/2b5/4PB2/3P4/PPP3PP/RN1QKBNR w KQkq -
r1bqkbnr/pp3ppp/2n1p3/2ppP3/5P2/2N2N2/PPPP2PP/R1BQKB1R b KQkq -
rnbqk2r/pppp1ppp/5n2/2b5/4PB2/2NP4/PPP3PP/R2QKBNR b KQkq -
r1bqkb1r/pp3ppp/2n1p2n/2ppP3/5P2/2N2N2/PPPP2PP/R1BQKB1R w KQkq -
r1bq1rk1/ppp1bpp1/2np1n1p/4p3/2B1P3/2NPBN2/PPPQ1PPP/R3K2R w KQ -
rn1qkbnr/ppp1pppp/8/3p1b2/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq -
rnbqk1nr/ppp2pbp/3pp1p1/8/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq -
rn1q1rk1/pbp1ppbp/1p1p1np1/8/3PPP2/2N1BN2/PPPQ2PP/R3KB1R w KQ -
rnbqkb1r/ppp1pppp/8/3n4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/3B1N2/PPP2PPP/RNBQ1RK1 w - -
rnbq1rk1/p1p1ppbp/1p1p1np1/8/3PPP2/2N1BN2/PPPQ2PP/R3KB1R b KQ -
r1bqk2r/ppp1bppp/2n5/3np3/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq -
rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPPN1PPP/R1BQKBNR b KQkq -
r1bqkb1r/pppp1ppp/2n2n2/8/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq -
r1bqk2r/ppp1bppp/2n5/3np3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq -
rnbq1rk1/p1p1ppbp/1p1p1np1/8/3PPP2/2N1BN2/PPP3PP/R2QKB1R w KQ -
r1bqk2r/pppnbppp/3p1n2/8/2PNP3/2N5/PP3PPP/R1BQKB1R w KQkq -
r1bq1rk1/ppp1npbp/3p2p1/3Pp2n/1PP1P3/2N2NP1/P3BP1P/R1BQ1RK1 b - -
r1bqk2r/pppp1ppp/2n2n2/2b5/4PB2/2NP1N2/PPP3PP/R2QKB1R b KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 b - -
rnbqkbnr/p3pppp/2p5/1P6/2pP4/4P3/1P3PPP/RNBQKBNR b KQkq -
r1bqk2r/ppp1bppp/2n2n2/4p3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq -
r1bqk2r/ppp2ppp/2np1n2/2b5/4PB2/2NP1N2/PPP3PP/R2QKB1R w KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2N1BN2/PPP3PP/R2QKB1R b KQ -
rnbqkb1r/pppp1ppp/6n1/8/2P2P2/4P3/PP4PP/RNBQKBNR w KQkq -
r1bqkbnr/pp1p1ppp/2n1p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
rnbqkb1r/pp3pp1/3ppn1p/8/3NP1PP/2N5/PPP2P2/R1BQKB1R b KQkq -
r1bqkb1r/pp1ppppp/2n2n2/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
rn1qkbnr/ppp1pppp/8/3p1b2/8/5NP1/PPPPPPBP/RNBQK2R b KQkq -
r1bqkb1r/p2pp2p/2p1Ppp1/3n4/3Q4/8/PPP2PPP/RNB1KB1R w KQkq -
rnbqkbnr/ppp2ppp/4p3/8/3PB3/8/PPP2PPP/RNBQK1NR b KQkq -
rnb1kb1r/ppp2ppp/4pq2/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq -
rnbqk2r/p4ppp/1p2pn2/2pp4/3P4/3BPNP1/PPP2PP1/RN1QK2R w KQkq -
rn1qkbnr/ppp2ppp/4p3/3p1b2/8/5NP1/PPPPPPBP/RNBQK2R w KQkq -
rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQ -
rnbqkb1r/pppp1p1p/5np1/8/4PB2/3P4/PPP3PP/RN1QKBNR w KQkq -
r1bqkb1r/pp1ppppp/2n5/1BpnP3/8/5N2/PPPP1PPP/RNBQK2R w KQkq -
rn1qkbnr/ppp2ppp/4p3/3p1b2/8/5NP1/PPPPPPBP/RNBQ1RK1 b kq -
r1bq1rk1/pp2ppbp/2np1np1/8/3NP1P1/2N1BP2/PPPQ3P/R3KB1R b KQ -
rn1qkbnr/ppp1pppp/8/3p1bB1/3P4/2P5/PP2PPPP/RN1QKBNR b KQkq -
rn1qk2r/pbpp1ppp/1p2p3/4P3/1b1Pn3/2NB1N2/PPP2PPP/R1BQK2R w KQkq -
r1bqkb1r/1p1ppppp/p1n5/1BpnP3/8/2P2N2/PP1P1PPP/RNBQK2R w KQkq -
r1bqk2r/ppp2ppp/1bnp1n2/4p1B1/2B1P3/2PP1N2/PP3PPP/RN1QK2R w KQkq -
rnbqkbnr/ppp2ppp/8/3p4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq -
rnbqk1nr/pp1pppbp/2p3p1/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -
r2qkb1r/pp1bnppp/2n1p3/2ppP3/3P4/2P2N2/PP2BPPP/RNBQK2R w KQkq -
rnbqkb1r/ppp2ppp/4p3/8/3PN3/8/PPP2PPP/R1BQK1NR b KQkq -
r1bqkbnr/p1p2ppp/2pp4/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -
r1bqk1nr/pppp1ppp/2n5/2b5/Q3P3/8/PPP2PPP/RNB1KBNR w KQkq -
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N1B3/PPP2PPP/R2QKBNR b KQkq -
r1bqkb1r/pp1n1ppp/2p2n2/3pp3/1PP5/P3P3/1B1P1PPP/RN1QKBNR w KQkq -
rnbqk2r/ppp1bppp/3p4/8/2PPn3/5N2/PP3PPP/RNBQKB1R b KQkq -
r1bqkb1r/ppp2ppp/1nn5/4p3/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq -
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq -
r1bqkbnr/pppp1p1p/2n3p1/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -
rn1qkb1r/ppp2ppp/4pn2/3p1b2/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq -
