FEN
r4rk1/1b1pnpp1/1q5p/p2pP2P/3Pn3/1N3N2/PP2QPP1/R1R3K1 b - - 3 19
2r3k1/1q2npp1/4p2p/p1n1B3/8/2P2N1P/1PQR1PP1/6K1 w - - 1 31
5k2/5p2/8/1p1r4/pR2K3/P7/1P4P1/8 b - - 3 54
1k2r3/1p3pr1/pb2p3/3p3R/4n3/1PP3PN/P3NPK1/2R5 w - - 5 38
r2qkb1r/1p1bnppp/p3p3/n2pP3/2pP4/P1P3N1/1PBN1PPP/R1BQ1RK1 b kq - 3 11
3b4/8/8/5Np1/3p2K1/5P2/4k3/8 w - - 0 59
3r1rk1/1p2nppp/pq2b3/4p3/4P3/1NPp1P2/PP1NBnPP/R1Q2RK1 b - - 1 18
8/4R3/3N4/4p3/6np/3k4/r7/6K1 w - - 0 59
8/8/1K6/6k1/8/6R1/8/8 b - - 0 59
5rk1/1pp1qpp1/1nnr3p/p1b1p2P/P3P3/2P2NPB/1P2QP2/R1B2RK1 b - - 0 19
r1q1k1nr/ppp1ppbp/2np2p1/8/2PP4/5NPb/PP2PPBP/RNBQR1K1 w kq - 1 8
8/2k1r3/2n5/4rpp1/4p1P1/4P2K/8/2Q5 b - - 0 51
3r2k1/p4p2/2prbnp1/1p5p/3nP2P/2NNKPP1/PPP5/R1R2B2 b - - 1 22
4rbk1/1p5p/1B4p1/3P1p2/4nN2/1P4PP/3r1PK1/R3R3 w - - 0 27
5r2/1p6/p3KPp1/3p3p/8/P5k1/1P4P1/5R2 w - - 3 37
4k2r/p3b1pp/qr2nn2/3pBp2/1pp5/5N2/PPPQ1NPP/R4RK1 b k - 5 21
6rr/4kp2/3p4/q1bQp1np/1pB1P3/1P1N4/P7/1K1R3R b - - 1 30
8/6k1/2p5/p3pB1R/P2rn1pK/8/8/8 b - - 1 67
1k1r3r/pbpqbp2/1p5n/3Ppp1p/1PQ2P2/P1N3PB/2P1N2P/3R1RK1 b - - 0 20
1r1q2k1/R3ppb1/3p2p1/2nPn1Np/1p2P2P/5P2/1P1BQNP1/6K1 w - - 2 23
r3k2r/pppqbppp/2n5/3np3/8/P2P1NPb/1P1NPPBP/R1BQ1RK1 w kq - 1 10
r1bq1rk1/pp2npbp/2n3p1/3p4/3P4/2N3P1/PP2NPBP/R1BQ1RK1 w - - 4 11
8/3R4/1p3k2/pP1Bbp1p/P7/5KrP/8/8 w - - 0 42
8/pp2n1kp/6p1/4P3/3r4/PB4P1/5PK1/4R3 w - - 0 39
2b3k1/Npn1pp1p/n4bp1/P1p5/2P5/1N4P1/1P3PBP/3R2K1 b - - 0 25
2kq4/R4P2/1p4p1/5pP1/8/P7/1P6/K7 b - - 0 47
r2q1rk1/3n2bp/2p3p1/ppP1n3/5p2/P1N4P/1PQ1BPP1/2BR1RK1 b - - 1 19
r5k1/1q2ppbp/3p2p1/P2P2B1/1r1RP3/6P1/RnQ1NPKP/8 b - - 0 27
2r2r2/2qn1pkp/p4np1/1ppbp3/4P3/P5P1/1PPQNPBP/3R1RK1 w - - 0 17
3r2k1/p1q2pnp/1p4P1/4P3/2p5/2P1QB1P/PP3R1K/8 b - - 0 32
1rr3k1/Qppnqpb1/3p2p1/3P1b1p/3Pp3/1P2P3/PB1NBPPP/2R2RK1 w - - 1 19
6k1/4b1p1/7p/1p1qp2P/p1r5/P3BNNQ/1P4R1/7K b - - 0 36
8/8/8/8/5kp1/6Np/3n1P2/6K1 b - - 1 66
r3kbnr/pppq2pp/2n2p2/3p1b2/3Pp3/P1P2NPP/1P2PPB1/RNBQK2R w KQkq - 0 8
5k2/1R3Bp1/1n5p/7P/p7/P1rP2P1/5P2/6K1 w - - 0 39
Q1n3k1/5pp1/1r2q2p/3pP3/8/Pp3N1P/5PP1/2R3K1 b - - 1 31
3rr1k1/5ppp/p4n2/2q5/2P5/1N1P1PP1/PQ5P/R1B2K2 b - - 2 22
r3k2r/1p2np1p/p1n1p1p1/3pP3/3P2P1/P4N1P/1P1KBP2/2R4R b kq - 0 16
B5k1/4qp2/1p4p1/5b1p/p4P2/6P1/PP1QP2P/2r1R1K1 b - - 0 25
2kr2n1/ppp1p3/3p2p1/3P2Br/2P1P1R1/2P5/P6p/5R1K b - - 1 21
2rqr1k1/1bpnppbp/1p4p1/pN1pN2n/P2P1B2/2P1P1P1/1P3PBP/R2QR1K1 b - - 0 15
rn2k2r/pp2q2p/3pPn2/2p2p2/2P1pBP1/2P4P/P4P2/R2QKB1R b KQkq - 0 14
5nk1/3P4/6p1/1p1p3p/1p1P4/pP4Q1/5PP1/4r1K1 w - - 0 41
2r3k1/5pbp/6p1/3R4/4R1PP/Pr6/2p3K1/2B5 b - - 0 40
2q3k1/4b1pb/4p2p/4P3/Q2Np3/P1r3P1/5P1P/R5K1 w - - 1 35
2rqk2r/5pb1/pp2p1p1/n1pPP2p/5P2/1p2BBP1/P2Q3P/R4RK1 w k - 0 20
2r1rbk1/1bqn1pp1/pp1ppn1p/8/2PBP3/1P3PN1/P1R2QPP/2RN1B1K b - - 27 32
r2qk1nr/1bpnppb1/p2p2pp/8/Pp1PP2P/3BBN2/1PPQNPP1/R3K2R b KQkq - 1 10
2r1rqk1/1b3p2/pp1p2p1/2nP4/P2NP2p/3pRP1P/1P1QN1P1/2R3K1 b - - 0 27
3rr1k1/p1p4p/1p2qpp1/1B2Pb2/Q4n1B/2P5/P4PPP/1R2R1K1 b - - 5 22
3r4/6kp/p2P2n1/Pp5R/2p1N3/7P/1P4PK/8 w - - 15 40
2r2rk1/pp3pbp/4p3/2n5/3Nqp2/1P2P2P/P2NQPP1/R2R2K1 b - - 1 18
r1b1kb1r/ppp1q1pp/2n5/4Pp2/8/4Q3/PPPP2PP/RNB1KB1R w KQkq - 2 9
3r3k/4bp1p/5p2/1p1pp3/2q1N3/2P1P2P/3R1PP1/1Q5K w - - 2 40
r2k3r/pppb1ppp/8/8/2B2Pn1/2N5/PPPK2PP/R6R b - - 4 15
4r1k1/p3q1p1/Q4n1p/4pP1P/2p2r2/P5N1/1R3PP1/4R1K1 w - - 0 38
r1bq1rk1/1pp1nppp/p2p1n2/2b1p3/4P3/2PP1NP1/PP3PBP/RNBQR1K1 w - - 4 9
r1q3k1/pp3ppp/2n2n2/3p4/1N1P1B2/1PQ4P/2P2PP1/4R1K1 b - - 2 22
6k1/5p1p/6p1/8/R7/8/r3rPPP/5RK1 w - - 0 32
2rqk2r/p4ppp/2p1bp2/3p4/1b6/2N1P1P1/PPPQ1P1P/R3KB1R w KQk - 0 11
r1bqk2r/pp3ppp/2np4/4p3/4P1n1/2NBP1N1/PPP3PP/R2QK2R b KQkq - 0 10
r2qnrk1/pp1nb1pp/2p1p3/3p1p2/3P1B2/P3P2P/1PP1BPP1/RN1QK2R b KQ - 0 13
3r1k2/pp1B1ppp/2n5/4p3/1P6/2P1P3/P4KPP/3R4 b - - 4 23
8/7k/p1bp2P1/8/2P2b2/3R4/P5P1/6K1 b - - 0 31
1Q3k2/7p/8/5PP1/7K/8/3q4/8 b - - 40 77
1q3nk1/5pbp/6p1/r2PP3/2p1Q2P/5NP1/2B1RP1K/8 b - - 0 42
r4rk1/pp1bbpp1/1qnp1n1p/2p1p3/B3P3/N1PP1N1P/PP3PP1/R1BQR1K1 w - - 0 11
r1b2rk1/ppq3bp/1nn1pPp1/3p4/5B2/2PB1N2/PP1NQPPP/R4RK1 b - - 0 14
2kr1b1r/p1p4p/Q7/2q3p1/5pb1/P1NP4/1PPK2PP/R1B1R3 b - - 3 19
8/5k2/5p2/6KP/2pB4/2Pb4/5P2/8 w - - 0 46
8/6Rp/7P/7k/6r1/8/3p4/3K4 b - - 9 60
8/4bkp1/5p2/4p2p/4P3/1R2nP2/r2NK1PP/8 w - - 0 31
8/1p2r1kp/2p5/5qP1/2P1N3/P1QP2P1/1P5K/8 b - - 16 50
8/1p4kp/p1n2pp1/Pb1p4/1q1P3P/2Q1NPP1/5K2/1B6 w - - 0 43
2k5/p1r4p/1p2pp2/5p2/1P2bP2/P2N2P1/1K5P/4R3 w - - 1 34
rnbq1rk1/pppn1pbp/3p2p1/4p3/2PP4/1P2PN2/PB2BPPP/RN1QK2R w KQ - 0 8
2rr2k1/np1n1pbp/p2qp1p1/2Np4/1P1P4/P3P2P/4QPP1/2RRBBK1 b - - 6 22
8/1k6/3R4/3n2B1/1ppr4/5K2/8/8 b - - 1 55
r2qkbnr/p1p2ppp/np2p3/3pP3/3P2Q1/P1N5/1PP2PPP/R1B1K1NR w KQkq - 0 8
3nbk2/1p3pp1/4p3/3pP2p/p2Q2PP/bq6/3B1P2/KB6 b - - 1 31
8/8/8/3k4/8/8/p7/K3N3 w - - 88 116
rb1q1rk1/1p3ppp/p1n1p3/3p3b/3PnB2/N1P2N1P/PP2BPP1/R1Q1K2R w KQ - 2 14
r1bqk2r/p4pbp/1pn1p1p1/2pn4/2P5/1N1P1NP1/PP3PBP/R1BQ1RK1 b kq - 0 10
2rq3r/p4pk1/3bbnp1/2pp1p2/7p/1PPNP1P1/P2N1PBP/2RQ1RK1 w - - 0 19
7r/3K4/4R3/2k5/8/8/8/8 w - - 99 133
2q2n2/3n1k2/2p2bp1/1pPp1p1p/1P1P1P1P/1N3NP1/Q4B2/5K2 b - - 4 50
3q1rk1/5ppp/pp3n2/3PpN2/3r4/3n1B2/P4PPP/Q2RR1K1 b - - 7 22
r3rbk1/1p6/2p3pp/Pp2Pp2/3B4/2P4P/1P2RPP1/R5K1 w - - 1 28
rn1q1rk1/ppb2ppp/4bn2/3pp1B1/8/1BNP1N2/PPP2PPP/R2Q1RK1 w - - 6 10
r1b3k1/2p1qppp/2Pp1b2/p7/1p3R2/1B2P2P/PP2Q1PB/6K1 w - - 0 28
8/8/3p3p/8/4Pkn1/5R2/3r2B1/5K2 b - - 15 76
5rk1/2q3pp/p3b1n1/4pp2/Q3B3/P3P1B1/5PPP/5RK1 w - - 0 27
6k1/pp3p2/6q1/3p1Np1/4rrP1/2P5/PP4Q1/3R2KR w - - 3 34
2rr4/p3k2p/2n2p2/4P3/1P3p2/1N1P1P2/1P3P1P/R1R2K2 b - - 0 26
r1b1k2r/1pqn1ppp/p1n1p3/3pP3/8/2PB1NB1/P1P2PPP/R2QR1K1 b kq - 0 12
1q3r2/3n1pk1/3rp1pp/p1p1p3/4P2P/2PPN3/1P1Q1PP1/1R2R1K1 b - - 3 26
r2q2k1/5pp1/P3p2p/2R5/2pP4/2N1P1P1/5P1P/R5K1 b - - 0 32
r2q1rk1/4ppbp/1pbp1np1/pNn5/2PN4/1P2P3/PBQ1BPPP/R2R2K1 b - - 1 15
r3k3/3qpp1p/p4brB/1p1Pp1p1/P5b1/2PQ4/1PB2PPP/R4RK1 w q - 1 20
r4rk1/1bpnqpb1/1p3npp/p3p3/1P2P2B/P1P2N2/2QNBPPP/R3R1K1 b - - 0 14
8/1p1q2kp/p3p1p1/P7/1P2Q3/4P1P1/5P1P/6K1 w - - 3 39
r2r2k1/pp3ppp/5q2/3p4/1P6/P1bQPNP1/5PKP/1R3R2 b - - 8 24
8/p1r3pp/1p2kp2/P6R/5P2/7P/6P1/7K b - - 2 32
8/3k4/8/3K4/4R3/8/8/r7 w - - 55 139
r2qk2r/pp3p1p/2n1bpp1/2bp4/8/1PP1PNP1/P4P1P/RN1QKB1R w KQkq - 0 10
r4rk1/1p1bpp1p/p1np2p1/qN6/N1P1n3/1P2P3/PQ2BPPP/R4RK1 w - - 0 15
8/7k/3p1Qb1/4p1P1/4P3/6B1/4R1K1/3q4 w - - 13 79
5rk1/r1q2pbp/1Np2np1/p1Ppp3/8/1PB1P2P/P2Q1PP1/R4RK1 w - - 1 20
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1
r2r4/k4pp1/P3p2p/1Bb4P/1PP3P1/8/3BKP2/R7 b - - 0 32
8/2P2R2/5bP1/4k3/K1P5/8/2r5/8 b - - 0 53
6r1/1p3r1k/2p3qp/p1Q3b1/P2Npp2/2P1p2P/1P2R1P1/5R1K w - - 6 44
5bk1/7r/1p1pr3/p1p5/P1P1P1q1/1P1R1p1P/2P1RB1K/5Q2 w - - 0 48
1r4n1/5pkp/4p1p1/pq1pP3/5P1Q/P2P1N1P/1PR3P1/6K1 w - - 3 28
rn2kn1r/5pb1/2p1p1pp/p1PpP2P/1p1P1PP1/3NBN2/PP6/R3K2R w KQkq - 0 20
r2q1rk1/1b1nbp1p/p2p1np1/1p2p3/P3P3/4N1P1/1PPN1PBP/R1BQR1K1 w - - 1 13
r1r2bk1/1b1n1p1p/4p1pP/1B1pP3/1p1P1B2/pP3NP1/P4P2/2RR2K1 b - - 8 31
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq - 1 6
rn1qkb1r/ppp2ppp/1n1pp3/4P3/3P2b1/5N2/PPP1BPPP/RNBQ1RK1 b kq - 3 7
7r/p3n3/1p2kp2/3p1p1p/2pP1BrP/P1P2QP1/2P2P2/3R2K1 w - - 2 27
r1bq1rk1/pppnbppp/4p3/8/2PPn3/3B1N2/PP3PPP/R1BQK2R w KQ - 0 9
r2qkb1r/3b1ppp/3p4/1p1Pp3/3n4/N3B3/PP3PPP/R2QKB1R w KQkq - 0 13
r4r2/p5pk/1p1q4/3P1p2/8/5Q2/P4PPP/2R2RK1 b - - 1 21
r2nrBk1/pp5p/q3bQp1/4p1N1/4P3/7P/2P3P1/1R3RK1 b - - 9 29
r2qkb1r/1b1n1ppp/p1p1pn2/8/Pp1P4/2NBPN2/1P3PPP/R1BQ1RK1 w kq - 0 11
8/p4p1p/8/1p1p1kp1/2pP4/2P1KP2/PP3P1P/8 w - - 0 28
5r1k/ppp1qBb1/3r3p/4pRp1/1P2P3/1QP2R1P/P4P2/5K2 b - - 4 28
r1bqkb1r/ppp3pp/2np1n2/1B2p3/4P3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7
r2q1rk1/pp2ppbp/2npbnpB/8/4P3/1NN2P2/PPPQ2PP/R3KB1R b KQ - 8 10
3r2k1/1p3ppp/2b1p3/2n1P3/p4P2/P4N2/1P2B1PP/3r1RK1 w - - 0 27
8/3k3p/p3r3/1p4K1/2n3P1/8/P2p2Br/3R2R1 w - - 0 36
rnbq1rk1/ppppnppp/8/8/2PQ4/8/PP2PPPP/R1B1KBNR w KQ - 1 7
4r3/3R1p2/1p3k2/7b/2Pp3p/BP4P1/2PK3P/8 b - - 0 50
r3k2r/1ppqb1p1/2n1pp2/4Pb2/pPPp1P1p/Pn1P1N1P/4BNP1/1RBQ1RK1 b kq - 2 18
r2q1rk1/pb1nbppp/1p1ppn2/8/2PNP3/2N3P1/PP3PBP/R1BQR1K1 b - - 0 11
rnb2rk1/pp3ppp/1q1p1n2/4p3/4P3/1NPBB2P/P1P2PP1/R2Q1RK1 b - - 2 11
r4rk1/pp1n1pp1/2p1p2p/q2pPb2/2PP1B2/1Pb5/P3BPPP/2RQNRK1 w - - 0 15
8/5pk1/4p1p1/3p4/3P1P2/2q1PK1P/3bB3/5Q2 w - - 6 50
5rk1/pp1nbppp/2r1p3/3pP3/3P1PP1/4B3/PqNN1Q1P/R1R3K1 b - - 3 20
r2qrbk1/1bp2ppp/p4n2/1p2p1B1/P1n1P3/1PP2N1P/2B1QPP1/RN3RK1 b - - 0 15
rnb2rk1/3p1ppp/pq6/1P2p2Q/R3P3/3B4/2PB1RPP/6K1 b - - 0 17
2r2rk1/1Qqnnpp1/p3p1p1/6R1/3P4/P1P2BPP/5P2/2B2RK1 b - - 0 22
r1b1kb1r/pp3ppp/1qn1p2n/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R w KQkq - 1 7
r1bqkb1r/pp3ppp/2nppn2/8/3NP3/3BB3/PPP2PPP/RN1QK2R w KQkq - 2 7
2r3k1/5ppp/pp1n1b2/3p1P2/3P4/NP2B3/1P4PP/5RK1 w - - 1 26
8/4b1k1/6p1/1q2P3/4Q3/2p5/2N1K1P1/8 w - - 8 41
r2q1rk1/1bp1bppp/p3pn2/1p6/1n1P1B2/5NP1/PPQ1PPBP/RN1R2K1 w - - 6 12
8/8/3p1k1p/3P3P/1r4n1/4K3/8/3R4 w - - 0 50
r1bq1rk1/1p2ppbp/2np1np1/p1p5/2P5/P1N3P1/1P1PPPBP/1RBQNRK1 b - - 5 9
rn1qkb1r/pb3ppp/1p1ppn2/2p5/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 b kq - 1 7
r4rk1/1pq2ppp/2p1p1b1/p3P1B1/P1B1n2P/2P3R1/4QPP1/3R2K1 w - - 1 23
r4rk1/pp1q1ppp/8/3PB1R1/2B1p2P/1Q6/PP1N1n2/2K5 b - - 0 20
1Q1R1n1k/1p3qpp/8/4p2r/8/5PP1/P6P/4R1K1 b - - 4 35
2r3k1/p2rppbp/1p4p1/2p5/1n1P4/2N1P1P1/PP3PBP/2RR2K1 w - - 1 21
8/1p2pk1p/3p1p1P/3P1P2/R3K1r1/4B3/8/8 w - - 15 64
4b1k1/5p1p/p2Q2p1/3P2r1/4P3/7P/1q4P1/1B3RK1 w - - 1 43
rnbqk2r/ppp1ppbp/5np1/3p4/3P1B2/3BPP2/PPP3PP/RN1QK1NR w KQkq - 2 7
r1bq1rk1/ppp4p/2np2p1/4bp2/2P5/BPN3P1/P3PPBP/2RQ1RK1 b - - 1 12
r2r2k1/pp2bppp/2p1q3/4p3/P3P3/2P1B3/1P2QPPP/R3R1K1 b - - 0 18
6k1/5p1p/4pbp1/8/r4P2/3N2P1/4R2P/5K2 b - - 5 31
1R6/5p2/5Pk1/8/P6p/KP4r1/8/8 b - - 0 48
r3kb1r/1bqn1ppp/p2ppn2/8/1p2PP2/1N1B4/PPPBQNPP/R4RK1 b kq - 3 13
rn1q1rk1/pbp2ppp/1p2pn2/3p2B1/2PP4/P1Q2P2/1P2P1PP/R3KBNR w KQ - 0 9
r3kq2/p3P1pQ/1p3r1p/n7/3P1N2/2PB4/b6P/4RRK1 b - - 0 27
7k/p5pp/1p3p2/8/2Q1PP2/P1P5/5KPP/2nq4 b - - 2 30
4r2k/pb1r2bp/6p1/3qppB1/3p4/1P1N1P2/P1PQ2PP/3RR1K1 b - - 3 24
rn1q1rk1/pp2ppbp/2p2np1/3p4/2PP2b1/2NBPN2/PP3PPP/R1BQ1RK1 w - - 6 8
8/r3kpp1/6p1/pR2P2r/1pP5/1P6/P5PP/3R2K1 b - - 9 32
4k3/5p2/p4p2/7N/2K5/4PP1P/P5P1/3n4 b - - 0 39
2rq1rk1/1b3ppp/p1n2b2/1p1N4/4B3/1Q3N2/PP3PPP/2R2RK1 w - - 0 18
2r3k1/5p2/p2qp1p1/1p1p3p/3Q1P1P/1P4P1/P2R1PK1/8 b - - 1 32
8/5K2/p3p3/n3Pk2/R7/8/8/8 b - - 0 60
r3kb1r/pb1n1ppp/1qp1pn2/1p6/3P4/5NP1/PPQ1PPBP/RNB2RK1 w kq - 6 10
r1n1k2r/4bbpp/p1qp1p2/3NpP2/4P3/8/P1PQ1BPP/1R2KB1R w Kkq - 2 18
r3r1k1/2n2qb1/p1Pp3p/1p1P2p1/1P2BpP1/N2Q4/P2B1P1P/2R3K1 b - - 5 33
r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R b kq - 1 8
8/5p2/p3k2r/P1Kp3p/2p1b2R/2B5/1P6/8 b - - 0 45
8/7k/p5p1/Pp1p4/2rN4/1B2P2P/3r1PP1/1R4K1 b - - 4 28
rn2kr2/1p3p1p/4p3/qp2Q3/1b6/2N5/PP1n1PPP/2KR3R w q - 0 16
r1bqk1nr/pp3ppp/2n5/1BpN4/8/5N2/PPPP1PPK/R1BQ1R2 b kq - 0 8
4r3/1p2rkp1/p1pR3p/4nP2/P3P1PP/2N3K1/P7/3R4 b - - 0 31
8/5p1k/6r1/8/P4Q1K/2P4P/1P2r2P/8 b - - 16 70
1k1r3r/pbpq4/1p1p3p/3P2n1/2P2p1N/B1PQ4/P3PP2/R3K1R1 b Q - 0 21
8/pp1k4/5p2/3p4/P2p4/1P4P1/4K3/8 b - - 3 37
4r1k1/p3pp2/6p1/1R2q3/1p2P3/5PRP/P3Q2K/2r5 b - - 2 35
8/1k6/3K4/P1B5/P7/8/8/8 b - - 8 57
1r2r1k1/1pqb1pb1/p2p3p/P1pP2P1/4P2B/1P3P2/3Q2B1/1R2R1K1 b - - 0 28
4k3/3R4/2PK4/3P4/8/8/8/7r b - - 0 60
6k1/6pp/3P4/1p3r2/2pR4/8/1P2r1PP/1R4K1 b - - 0 30
r2q1rk1/1p4bp/n1p3p1/p2p1p2/3P4/P1NQPN1P/1P3PP1/3RR1K1 b - - 0 16
1r6/pb1p3p/1p1P2k1/1Nn2r2/2B4Q/P7/1PP4P/2K5 w - - 6 40
8/p6k/1p4R1/3PN3/7p/6pK/P1r5/8 w - - 4 44
8/8/3k4/5Rp1/7p/p4P1P/1r6/7K w - - 1 57
4B3/7p/1k2ppp1/p1nn4/Pr3P2/4PKB1/5P1P/1R6 w - - 6 44
rnbq1rk1/ppppnpbp/6p1/4p3/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 b - - 5 6
rnbqkb1r/1p3ppp/p3pn2/2Pp4/2P5/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq - 0 7
r7/2R3p1/5pk1/2B1p2p/8/5KPP/5P2/8 w - - 5 48
2kr3r/pp1qb1pp/2n1p3/3pP3/3P1R2/2N5/PPN3PP/R2Q2K1 w - - 1 17
2rq3k/1b1nb1pp/ppn1B3/3P4/Q3N3/8/PP3PPP/R4RK1 b - - 0 20
2rq1rk1/1p2bppp/5n2/p2PpP2/Pn6/1PN1B3/1P1QB1PP/R4RK1 b - - 0 15
2r2rk1/5ppp/p2q1n2/1p1pn3/1P4b1/P1N1PN2/4BPPP/2RQ1RK1 w - - 0 16
r1bqkb1r/pp2pppp/2np1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 4 6
r6k/3b3p/2p2bp1/1p2p3/r3P3/P5P1/3N1PBP/3RR1K1 b - - 3 29
5rk1/5p2/5Rpp/1p1Pp3/p7/P2Nb3/1Pr3PP/3R3K b - - 1 30
r1bq1rk1/p3ppbp/6p1/3p4/8/4BP2/PPPQ2PP/2KR1B1R w - - 0 13
r1bq1rk1/ppp2ppp/2n2n2/8/1bBP4/2N1BN2/PP3PPP/R2QK2R b KQ - 0 9
r1b2rk1/pp1n1ppp/2pb1q2/8/2PN4/6P1/PPQ2PBP/R1BR2K1 b - - 2 14
r4rk1/2qnbppp/2p1p3/1pPp4/1P1P4/2QbP2P/1B3PP1/2R2RNK w - - 0 21
2rqr1k1/p2nbppp/1p3n2/2p5/2NPb3/1P3NPQ/PB3PBP/R4RK1 w - - 3 16
r2q1rk1/pb2bppp/1pn5/3p4/4PB2/P2B1N2/2Q2PPP/R4RK1 w - - 0 16
r1b2rk1/pp1n1pBp/2pb4/q2p4/3P4/P1N3N1/1PPQ1PPP/1K1R3R b - - 0 16
r2q1rk1/pp2ppbp/2np1np1/8/2PN2b1/1PN1P1P1/P2Q1PBP/R1B2RK1 b - - 2 11
r2qkb1r/pp1n1pp1/2p1pnp1/8/2PPP3/2N5/PP2B1PP/R1BQK2R b KQkq - 0 11
r1b1kb1r/pp1npppp/2p2n2/q2p2B1/3P4/2NBPN2/PPP2PPP/R2QK2R b KQkq - 2 6
2b1kb1r/5p1p/p1p1p1p1/q2pPn2/NpP2P2/1P1P1N2/P5PP/R3QRK1 w k - 0 17
3r4/2k1pnbp/1p2p3/p1p1P1p1/P1N5/1P3P2/2K3PP/2B1R3 w - - 0 26
3q1rk1/1pp2pbp/1p1nb1p1/r7/4PB2/2N3P1/PPQ2PBP/R4RK1 w - - 0 16
rnbqkb1r/ppp2ppp/1n1p4/8/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq - 1 6
rn2kb1r/pp1b1p1p/4pp2/1Bq4Q/3NN3/8/PPP2PPP/2KR3R b kq - 0 11
8/5pk1/p6p/3pb1pP/5P2/4B1P1/P3P1K1/8 b - - 0 31
r2r2k1/pb2qppp/1pn1p3/2p5/2BPP3/2P2N2/P1Q2PPP/3R1RK1 w - - 5 15
7R/1p1kq1p1/2B1p2p/3pp3/8/5N2/PP3PPP/5RK1 b - - 0 26
r2qkb1r/pp2p2p/n4pN1/1Npn3Q/8/8/PPPP1PPP/R1B1K2R b KQkq - 0 10
r1bqr1k1/p4pbp/2n3p1/2Pn2N1/p2p1B2/P2P2P1/4PPBP/2RQ1RK1 w - - 0 16
r3k2r/1pqb1ppp/p3pn2/4b1B1/4B2Q/1N6/PPP2PPP/3R1R1K w kq - 9 16
r1qr2k1/pb1p1ppp/1pn1p3/2b1B2n/Q1P5/2N2NP1/PP2PPBP/3R1RK1 w - - 8 13
r1b2rk1/pp2qppp/4pn2/8/1n1N4/2N1P3/PP2BPPP/R2Q1RK1 w - - 1 13
r2qkb1r/1b2p2p/p2p1ppn/2p5/4PB2/2NQ1N2/PPP2PPP/2KR3R w kq - 2 12
8/1p1b1p2/1bpp1k2/4pP2/1PPnP2P/3P2R1/r5B1/3K3N b - - 6 38
5kb1/3p2p1/p2q2P1/p3p3/P7/7Q/5rPP/1R5K b - - 7 31
2rb2k1/3p1p1p/p2P4/1p4P1/3B4/1PPn1PP1/P5K1/7R w - - 2 30
4b3/7p/3k2p1/3pNp2/5P2/2R3P1/2P2K1P/r7 w - - 0 38
5rk1/1N2bppp/5n2/2P1p1B1/2rp4/6PP/1P2PPB1/3R2K1 w - - 1 21
8/8/8/p2R1pp1/1k2r3/8/5KP1/8 w - - 0 58
r1bqkb1r/ppp2ppp/2n5/4p3/3p4/2N2NP1/PPPP1PBP/R1BQK2R b KQkq - 1 7
r3k2r/pbqnppb1/3p1np1/2p1P1Np/1p1P1P1P/4B3/PPPQN1P1/2KR1B1R b kq - 0 13
4R3/7p/6p1/2kp1p2/5P2/1r1KP3/6PP/8 w - - 4 39
r1bqk2r/pp2bppp/2nppn2/8/3NPP2/2N1B3/PPP3PP/R2QKB1R w KQkq - 1 8
1B6/7p/4k3/5p2/4p3/6P1/7P/6K1 w - - 1 48
6k1/6pp/5p2/4p3/1p1r4/1P3P1P/P3RP2/6K1 b - - 1 32
2r2rk1/p4pp1/bp2pn1p/8/3P4/qB2BQ2/P4PPP/2R1R1K1 w - - 6 21
2r5/pp1r1k1p/6p1/4Rp2/3P4/BPPK2P1/P4P1P/8 b - - 0 36
1r1r1bk1/1bq5/p1npp2p/2p2pp1/2P5/1PN1PNP1/P2RP1BP/1Q1R2K1 w - - 0 23
r4rk1/1qp2ppp/p1n1pb2/2Pp4/RP1Pb3/2B2NP1/4PP1P/R2Q1BK1 b - - 2 21
8/8/1k1K2p1/7p/2P2P1P/5n2/8/8 b - - 4 59
6k1/p5pp/2p5/2Rn1p2/5P2/1P4rP/P4KP1/2B5 b - - 7 35
rn1qk2r/p3bppp/bpp1pn2/3pN3/2PP4/1P4P1/P2BPPBP/RN1Q1RK1 b kq - 1 9
8/8/8/1K2Bk2/R4P2/8/P5rb/8 b - - 3 47
1r4k1/p4Bq1/8/8/8/Q1r2n2/1PP5/1K1R3R b - - 0 33
2b5/2Pq2pk/8/5p1p/7P/4N1P1/4QK2/8 w - - 6 55
rnbq1rk1/pp4bp/2p2pp1/2P5/4Pp2/2N2N2/PP2BPPP/R2Q1RK1 w - - 0 13
r2q1rk1/pp2npbp/3pb1p1/2p1p3/2PnP3/2NPB1P1/PP3PBP/R2QNRK1 w - - 9 11
r3kb1r/1pnb1p2/1p2p1pp/3pP3/3P4/2N1BN2/PP3PPP/R1R3K1 b kq - 1 19
